Packet Number (n), App Timestamp (us),Sensor Timestamp (us),Fp1 (uV),Fp2 (uV),F3 (uV),Fz (uV),F4 (uV),T3 (uV),C3 (uV),Cz (uV),C4 (uV),T4 (uV),P3 (uV),Fz (uV),P4 (uV),O1 (uV),O2 (uV),Ref (uV),AccX (mg),AccY (mg),AccZ (mg),Event A,Event B
,1,-8,32,-30,35,206,,,,,,,,,,,,-4,,,,,
,-270,-2,509,1113,2093,3661,,,,,,,,,,,,8,,,,,
,606,,1805,5161,8416,15180,,,,,,,,,,,,-3,,,,,
,-266,27,389,1519,2151,4149,,,,,,,,,,,,,,,,,
,1504,-25,-36,144,33,-16,,,,,,,,,,,,-4,,,,,
,254,31,-421,-1287,-1988,-3228,,,,,,,,,,,,-4,,,,,
,3024,-2,-1741,-5343,-8382,-15042,,,,,,,,,,,,13,,,,,
,-3927,28,-435,-1489,-2302,-4580,,,,,,,,,,,,8,,,,,
,-1079,-44,-73,59,-76,-270,,,,,,,,,,,,-18,,,,,
,25,,406,1406,2118,3464,,,,,,,,,,,,2,,,,,
,3008,-1,1843,5173,8446,15397,,,,,,,,,,,,7,,,,,
,-2209,5,507,1320,2222,4599,,,,,,,,,,,,-4,,,,,
,-137,-18,-2,-64,9,-15,,,,,,,,,,,,-2,,,,,
,-415,9,-508,-1177,-2099,-3665,,,,,,,,,,,,-11,,,,,
,-82,,-1828,-5103,-8420,-15367,,,,,,,,,,,,3,,,,,
,21,-8,-414,-1413,-2178,-4192,,,,,,,,,,,,7,,,,,
,-72,,63,-141,-52,80,,,,,,,,,,,,6,,,,,
,-171,,452,1164,2092,3432,,,,,,,,,,,,-2,,,,,
,2096,13,1732,5307,8401,15065,,,,,,,,,,,,-21,,,,,
,-1875,-6,424,1571,2197,4302,,,,,,,,,,,,21,,,,,
,3058,4,17,-26,53,222,,,,,,,,,,,,1,,,,,
,-1543,,-408,-1372,-2023,-3264,,,,,,,,,,,,-16,,,,,
,-1691,-29,-1779,-5301,-8421,-15293,,,,,,,,,,,,-4,,,,,
,106,4,-501,-1329,-2324,-4742,,,,,,,,,,,,9,,,,,
,-75,14,-30,157,2,-86,,,,,,,,,,,,3,,,,,
,-75,-19,483,1184,2126,3642,,,,,,,,,,,,2,,,,,
,340,-3,1853,5128,8439,15458,,,,,,,,,,,,3,,,,,
,279,,461,1337,2181,4423,,,,,,,,,,,,2,,,,,
,386,11,-48,51,-59,-299,,,,,,,,,,,,-6,,,,,
,-1002,11,-504,-1084,-1997,-3480,,,,,,,,,,,,6,,,,,
,1,,-1776,-5231,-8340,-15037,,,,,,,,,,,,2,,,,,
,2060,-18,-379,-1537,-2306,-4349,,,,,,,,,,,,-8,,,,,
,-2006,12,2,-89,17,2,,,,,,,,,,,,6,,,,,
,68,-16,392,1293,2027,3176,,,,,,,,,,,,-7,,,,,
,-58,4,1754,5393,8428,15200,,,,,,,,,,,,13,,,,,
,-71,-1,467,1410,2266,4650,,,,,,,,,,,,10,,,,,
,220,-3,71,-103,14,150,,,,,,,,,,,,-15,,,,,
,-141,7,-438,-1340,-2071,-3438,,,,,,,,,,,,-11,,,,,
,366,14,-1863,-5185,-8458,-15512,,,,,,,,,,,,9,,,,,
,-36,-1,-484,-1231,-2270,-4585,,,,,,,,,,,,-4,,,,,
,-451,-17,30,-30,54,173,,,,,,,,,,,,-6,,,,,
,246,-13,521,1114,2086,3652,,,,,,,,,,,,-2,,,,,
,444,10,1798,5148,8415,15288,,,,,,,,,,,,13,,,,,
,1278,-10,389,1455,2165,4174,,,,,,,,,,,,2,,,,,
,-1836,32,-44,194,38,-54,,,,,,,,,,,,-1,,,,,
,-131,-32,-425,-1269,-2032,-3315,,,,,,,,,,,,-7,,,,,
,124,-3,-1739,-5360,-8409,-15080,,,,,,,,,,,,6,,,,,
,190,16,-425,-1488,-2269,-4488,,,,,,,,,,,,-4,,,,,
,-294,-13,-60,65,-37,-224,,,,,,,,,,,,-2,,,,,
,-110,1,413,1385,2060,3302,,,,,,,,,,,,3,,,,,
,329,-1,1831,5248,8502,15477,,,,,,,,,,,,-10,,,,,
,499,1,504,1302,2216,4634,,,,,,,,,,,,-1,,,,,
,-565,,6,-112,-36,-22,,,,,,,,,,,,8,,,,,
,-57,9,-517,-1207,-2064,-3628,,,,,,,,,,,,9,,,,,
,-199,-9,-1826,-5062,-8419,-15361,,,,,,,,,,,,2,,,,,
,517,12,-421,-1380,-2222,-4355,,,,,,,,,,,,11,,,,,
,-317,-12,58,-127,-4,149,,,,,,,,,,,,-14,,,,,
,877,,482,1116,2052,3476,,,,,,,,,,,,-1,,,,,
,-830,,1718,5279,8429,15057,,,,,,,,,,,,1,,,,,
,65,13,399,1571,2166,4270,,,,,,,,,,,,-4,,,,,
,-223,,32,33,70,211,,,,,,,,,,,,1,,,,,
,384,,-395,-1367,-2020,-3271,,,,,,,,,,,,5,,,,,
,1281,-10,-1779,-5333,-8408,-15172,,,,,,,,,,,,-15,,,,,
,-1499,10,-490,-1346,-2314,-4743,,,,,,,,,,,,4,,,,,
,-0,-9,-55,143,-26,-154,,,,,,,,,,,,3,,,,,
,-120,8,469,1233,2095,3560,,,,,,,,,,,,-11,,,,,
,999,-3,1856,5152,8498,15529,,,,,,,,,,,,2,,,,,
,-1061,-26,465,1306,2152,4430,,,,,,,,,,,,13,,,,,
,40,-5,-42,41,-4,-213,,,,,,,,,,,,-10,,,,,
,71,22,-496,-1092,-2038,-3495,,,,,,,,,,,,4,,,,,
,210,,-1785,-5224,-8376,-15170,,,,,,,,,,,,3,,,,,
,-154,-14,-396,-1503,-2236,-4295,,,,,,,,,,,,,,,,,
,-17,-8,17,-113,-53,26,,,,,,,,,,,,-7,,,,,
,8,3,413,1255,2037,3208,,,,,,,,,,,,-1,,,,,
,-224,-3,1757,5406,8471,15238,,,,,,,,,,,,11,,,,,
,296,22,466,1441,2220,4506,,,,,,,,,,,,-8,,,,,
,-86,-4,36,-106,12,143,,,,,,,,,,,,-1,,,,,
,25,4,-430,-1341,-2017,-3311,,,,,,,,,,,,12,,,,,
,-39,-17,-1830,-5220,-8461,-15507,,,,,,,,,,,,-9,,,,,
,3780,4,-490,-1250,-2302,-4635,,,,,,,,,,,,-4,,,,,
,-1695,-4,12,45,49,94,,,,,,,,,,,,-1,,,,,
,28736,-2,510,1141,2110,3700,,,,,,,,,,,,2,,,,,
,-3906,13,1810,5110,8401,15304,,,,,,,,,,,,11,,,,,
,-3892,2,403,1423,2193,4200,,,,,,,,,,,,7,,,,,
,-3904,-2,-45,160,-12,-101,,,,,,,,,,,,-7,,,,,
,-3907,-8,-432,-1205,-2020,-3344,,,,,,,,,,,,-3,,,,,
,-3910,5,-1744,-5333,-8395,-15068,,,,,,,,,,,,-9,,,,,
,-3879,-13,-421,-1496,-2243,-4378,,,,,,,,,,,,11,,,,,
,-3900,3,-46,-9,-51,-293,,,,,,,,,,,,-7,,,,,
,-2756,-2,400,1376,2051,3316,,,,,,,,,,,,4,,,,,
,-536,-9,1792,5294,8503,15435,,,,,,,,,,,,5,,,,,
,-64,8,506,1316,2204,4587,,,,,,,,,,,,-13,,,,,
,-5,-13,44,-96,-11,130,,,,,,,,,,,,,,,,,
,-155,5,-496,-1246,-2090,-3685,,,,,,,,,,,,11,,,,,
,-4,,-1852,-5087,-8427,-15402,,,,,,,,,,,,,,,,,
,1471,11,-433,-1348,-2212,-4385,,,,,,,,,,,,-6,,,,,
,-1424,-17,58,-92,33,214,,,,,,,,,,,,7,,,,,
,104,18,480,1096,2020,3474,,,,,,,,,,,,-8,,,,,
,-132,-13,1759,5268,8446,15091,,,,,,,,,,,,5,,,,,
,12,9,389,1563,2198,4308,,,,,,,,,,,,6,,,,,
,39,3,5,73,41,94,,,,,,,,,,,,-1,,,,,
,-51,-3,-406,-1363,-2043,-3256,,,,,,,,,,,,-11,,,,,
,1333,-8,-1763,-5377,-8444,-15177,,,,,,,,,,,,2,,,,,
,-1288,-6,-468,-1382,-2298,-4723,,,,,,,,,,,,5,,,,,
,143,19,-56,126,-11,-152,,,,,,,,,,,,-5,,,,,
,-278,-15,451,1328,2172,3618,,,,,,,,,,,,-1,,,,,
,54,15,1843,5130,8431,15416,,,,,,,,,,,,7,,,,,
,235,,477,1296,2162,4520,,,,,,,,,,,,-7,,,,,
,-341,-1,-21,13,1,-147,,,,,,,,,,,,-2,,,,,
,1934,1,-502,-1109,-2078,-3590,,,,,,,,,,,,9,,,,,
,-1912,-10,-1819,-5172,-8401,-15248,,,,,,,,,,,,-3,,,,,
,586,-3,-376,-1480,-2212,-4272,,,,,,,,,,,,1,,,,,
,-286,-22,34,-121,-35,92,,,,,,,,,,,,-1,,,,,
,-244,,412,1199,2070,3253,,,,,,,,,,,,-9,,,,,
,-154,22,1742,5383,8418,15123,,,,,,,,,,,,-4,,,,,
,181,-22,437,1511,2242,4512,,,,,,,,,,,,19,,,,,
,443,22,67,-106,28,175,,,,,,,,,,,,1,,,,,
,-503,-18,-423,-1363,-2031,-3268,,,,,,,,,,,,2,,,,,
,-81,18,-1823,-5238,-8426,-15455,,,,,,,,,,,,,,,,,
,359,-2,-492,-1267,-2350,-4727,,,,,,,,,,,,-8,,,,,
,-239,-3,-23,87,50,68,,,,,,,,,,,,-3,,,,,
,34,5,503,1137,2119,3667,,,,,,,,,,,,-2,,,,,
,149,,1837,5116,8403,15395,,,,,,,,,,,,7,,,,,
,-235,-22,417,1413,2213,4234,,,,,,,,,,,,8,,,,,
,80,22,-53,120,-42,-176,,,,,,,,,,,,-2,,,,,
,634,,-469,-1161,-1996,-3377,,,,,,,,,,,,-18,,,,,
,-854,-18,-1727,-5306,-8398,-15043,,,,,,,,,,,,-1,,,,,
,26,,-407,-1507,-2257,-4308,,,,,,,,,,,,4,,,,,
,138,5,-13,-31,-48,-227,,,,,,,,,,,,4,,,,,
,471,-9,385,1326,2020,3227,,,,,,,,,,,,16,,,,,
,861,22,1777,5368,8508,15378,,,,,,,,,,,,4,,,,,
,-1414,-31,507,1348,2233,4610,,,,,,,,,,,,-8,,,,,
,67,12,52,-116,-11,140,,,,,,,,,,,,-18,,,,,
,1774,-12,-490,-1298,-2029,-3581,,,,,,,,,,,,-1,,,,,
,-1801,22,-1864,-5121,-8460,-15475,,,,,,,,,,,,9,,,,,
,976,-5,-440,-1281,-2222,-4411,,,,,,,,,,,,-6,,,,,
,-993,-4,53,-107,-43,68,,,,,,,,,,,,4,,,,,
,96,,483,1142,2130,3692,,,,,,,,,,,,1,,,,,
,-59,-13,1762,5205,8436,15113,,,,,,,,,,,,-8,,,,,
,210,,392,1522,2101,4133,,,,,,,,,,,,-7,,,,,
,3431,12,-20,120,40,101,,,,,,,,,,,,7,,,,,
,-3388,-12,-400,-1334,-1973,-3175,,,,,,,,,,,,-1,,,,,
,-249,9,-1747,-5350,-8454,-15201,,,,,,,,,,,,6,,,,,
,-125,,-456,-1431,-2247,-4604,,,,,,,,,,,,-2,,,,,
,152,4,-61,114,-45,-188,,,,,,,,,,,,7,,,,,
,58,-1,432,1354,2127,3497,,,,,,,,,,,,-5,,,,,
,1530,-12,1843,5153,8465,15471,,,,,,,,,,,,11,,,,,
,-1455,-10,493,1301,2169,4509,,,,,,,,,,,,3,,,,,
,187,10,-16,-50,-12,-136,,,,,,,,,,,,-3,,,,,
,-409,,-506,-1139,-2077,-3630,,,,,,,,,,,,-8,,,,,
,242,,-1823,-5100,-8400,-15214,,,,,,,,,,,,2,,,,,
,-96,-17,-389,-1477,-2195,-4231,,,,,,,,,,,,6,,,,,
,37,17,48,-131,-21,68,,,,,,,,,,,,-13,,,,,
,148,,422,1200,2048,3310,,,,,,,,,,,,,,,,,
,-338,-43,1733,5338,8387,15062,,,,,,,,,,,,11,,,,,
,282,43,436,1571,2253,4479,,,,,,,,,,,,,,,,,
,204,-44,45,-80,38,211,,,,,,,,,,,,,,,,,
,-439,44,-392,-1391,-2067,-3335,,,,,,,,,,,,2,,,,,
,253,,-1821,-5260,-8398,-15351,,,,,,,,,,,,-16,,,,,
,1583,-19,-496,-1296,-2325,-4715,,,,,,,,,,,,-4,,,,,
,-1854,31,-20,123,27,2,,,,,,,,,,,,18,,,,,
,837,-12,490,1170,2111,3661,,,,,,,,,,,,-4,,,,,
,-786,-19,1847,5116,8427,15407,,,,,,,,,,,,-7,,,,,
,-59,19,433,1377,2203,4338,,,,,,,,,,,,3,,,,,
,113,-14,-62,80,-69,-263,,,,,,,,,,,,,,,,,
,-234,-1,-483,-1109,-1978,-3398,,,,,,,,,,,,-5,,,,,
,132,2,-1742,-5298,-8398,-15041,,,,,,,,,,,,5,,,,,
,347,-6,-373,-1505,-2240,-4268,,,,,,,,,,,,4,,,,,
,200,18,-20,-65,-41,-194,,,,,,,,,,,,8,,,,,
,1154,-18,385,1310,2045,3229,,,,,,,,,,,,1,,,,,
,-1722,16,1756,5382,8460,15268,,,,,,,,,,,,-8,,,,,
,246,-13,492,1367,2248,4632,,,,,,,,,,,,-7,,,,,
,4023,-3,64,-124,-16,131,,,,,,,,,,,,1,,,,,
,-3876,1,-469,-1319,-2055,-3578,,,,,,,,,,,,7,,,,,
,-244,-2,-1854,-5135,-8466,-15455,,,,,,,,,,,,-12,,,,,
,-12,1,-464,-1229,-2227,-4455,,,,,,,,,,,,16,,,,,
,-53,-35,47,-69,40,178,,,,,,,,,,,,-5,,,,,
,73,2,496,1115,2079,3614,,,,,,,,,,,,-1,,,,,
,-189,-9,1785,5168,8415,15175,,,,,,,,,,,,-4,,,,,
,714,41,394,1503,2144,4189,,,,,,,,,,,,,,,,,
,-758,-33,-42,156,12,-50,,,,,,,,,,,,-6,,,,,
,147,-1,-411,-1296,-1975,-3190,,,,,,,,,,,,,,,,,
,833,34,-1740,-5377,-8431,-15104,,,,,,,,,,,,-1,,,,,
,1162,-34,-464,-1464,-2261,-4575,,,,,,,,,,,,1,,,,,
,-2009,48,-51,86,-64,-243,,,,,,,,,,,,8,,,,,
,-73,-7,436,1379,2081,3432,,,,,,,,,,,,,,,,,
,91,-6,1834,5189,8499,15479,,,,,,,,,,,,-1,,,,,
,-71,-36,496,1318,2219,4592,,,,,,,,,,,,1,,,,,
,288,37,-10,-63,-35,-102,,,,,,,,,,,,6,,,,,
,-148,,-535,-1189,-2094,-3701,,,,,,,,,,,,-10,,,,,
,534,-1,-1820,-5069,-8386,-15217,,,,,,,,,,,,1,,,,,
,-491,,-383,-1476,-2235,-4324,,,,,,,,,,,,6,,,,,
,2514,-28,38,-101,4,184,,,,,,,,,,,,-11,,,,,
,-2035,-6,463,1146,2068,3357,,,,,,,,,,,,-4,,,,,
,-780,1,1756,5311,8403,15042,,,,,,,,,,,,7,,,,,
,238,-24,406,1601,2225,4395,,,,,,,,,,,,11,,,,,
,449,4,29,-40,6,165,,,,,,,,,,,,2,,,,,
,-514,-2,-414,-1387,-2026,-3262,,,,,,,,,,,,-3,,,,,
,-10,,-1792,-5300,-8420,-15340,,,,,,,,,,,,-10,,,,,
,18,20,-489,-1307,-2290,-4700,,,,,,,,,,,,1,,,,,
,-108,-17,-28,148,2,-33,,,,,,,,,,,,1,,,,,
,490,-4,475,1194,2119,3653,,,,,,,,,,,,,,,,,
,4781,4,1846,5116,8462,15445,,,,,,,,,,,,6,,,,,
,-1894,-4,447,1325,2168,4353,,,,,,,,,,,,4,,,,,
,-229,17,-53,73,-41,-268,,,,,,,,,,,,-5,,,,,
,-3091,-12,-492,-1076,-2020,-3429,,,,,,,,,,,,3,,,,,
,-108,17,-1772,-5272,-8384,-15051,,,,,,,,,,,,-13,,,,,
,39,-20,-382,-1511,-2266,-4371,,,,,,,,,,,,6,,,,,
,1185,,20,-81,-2,-55,,,,,,,,,,,,5,,,,,
,-1215,-13,396,1282,2021,3193,,,,,,,,,,,,4,,,,,
,2169,30,1754,5410,8450,15281,,,,,,,,,,,,-7,,,,,
,-1795,43,480,1411,2282,4647,,,,,,,,,,,,,,,,,
,-334,-60,55,-108,-13,148,,,,,,,,,,,,5,,,,,
,391,1,-451,-1346,-2027,-3431,,,,,,,,,,,,4,,,,,
,691,10,-1855,-5192,-8503,-15576,,,,,,,,,,,,-21,,,,,
,-1080,-9,-468,-1227,-2268,-4556,,,,,,,,,,,,-10,,,,,
,69,-2,22,-28,80,216,,,,,,,,,,,,5,,,,,
,-145,2,514,1118,2091,3618,,,,,,,,,,,,6,,,,,
,538,4,1794,5147,8417,15285,,,,,,,,,,,,9,,,,,
,1284,-5,401,1443,2134,4087,,,,,,,,,,,,9,,,,,
,-1561,2,-50,182,4,-54,,,,,,,,,,,,-10,,,,,
,425,-15,-430,-1267,-2001,-3234,,,,,,,,,,,,-2,,,,,
,-615,15,-1739,-5340,-8357,-15039,,,,,,,,,,,,5,,,,,
,-43,-3,-424,-1491,-2305,-4551,,,,,,,,,,,,,,,,,
,174,,-47,61,-53,-247,,,,,,,,,,,,3,,,,,
,125,-1,407,1386,2053,3351,,,,,,,,,,,,-8,,,,,
,-165,-8,1806,5233,8510,15505,,,,,,,,,,,,2,,,,,
,-45,-4,507,1316,2217,4578,,,,,,,,,,,,1,,,,,
,40,12,24,-106,-35,-45,,,,,,,,,,,,7,,,,,
,14,3,-511,-1202,-2040,-3602,,,,,,,,,,,,3,,,,,
,1591,-5,-1839,-5066,-8429,-15338,,,,,,,,,,,,-5,,,,,
,-1570,-8,-413,-1403,-2246,-4368,,,,,,,,,,,,-10,,,,,
,-61,11,61,-113,31,198,,,,,,,,,,,,14,,,,,
,39,,456,1141,2066,3462,,,,,,,,,,,,-9,,,,,
,386,-11,1752,5285,8426,15031,,,,,,,,,,,,7,,,,,
,3948,9,400,1569,2158,4277,,,,,,,,,,,,-7,,,,,
,-3870,8,23,-5,35,179,,,,,,,,,,,,-5,,,,,
,1339,-37,-411,-1349,-1975,-3192,,,,,,,,,,,,5,,,,,
,-1642,12,-1773,-5317,-8441,-15250,,,,,,,,,,,,7,,,,,
,1510,-13,-481,-1385,-2326,-4810,,,,,,,,,,,,8,,,,,
,-45,32,-60,171,6,-54,,,,,,,,,,,,-20,,,,,
,242,-11,467,1245,2136,3628,,,,,,,,,,,,4,,,,,
,-1905,6,1857,5103,8442,15430,,,,,,,,,,,,1,,,,,
,31,-5,471,1322,2210,4471,,,,,,,,,,,,-6,,,,,
,310,,-36,35,-37,-265,,,,,,,,,,,,-3,,,,,
,14012,-20,-500,-1074,-2086,-3519,,,,,,,,,,,,12,,,,,
,-3860,2,-1788,-5235,-8389,-15109,,,,,,,,,,,,-1,,,,,
,-3821,-1,-383,-1506,-2247,-4321,,,,,,,,,,,,4,,,,,
,-3862,-2,13,-90,37,86,,,,,,,,,,,,-2,,,,,
,-2428,20,401,1265,2026,3138,,,,,,,,,,,,6,,,,,
,-448,-14,1734,5400,8451,15237,,,,,,,,,,,,4,,,,,
,-44,9,473,1409,2198,4479,,,,,,,,,,,,-6,,,,,
,75,-10,69,-82,51,237,,,,,,,,,,,,-1,,,,,
,23,-3,-439,-1357,-2078,-3394,,,,,,,,,,,,-5,,,,,
,-105,-14,-1841,-5216,-8464,-15490,,,,,,,,,,,,-2,,,,,
,309,13,-491,-1242,-2278,-4591,,,,,,,,,,,,2,,,,,
,-337,,36,47,68,131,,,,,,,,,,,,-3,,,,,
,145,-11,490,1114,2085,3616,,,,,,,,,,,,-7,,,,,
,50,10,1816,5117,8431,15375,,,,,,,,,,,,5,,,,,
,93,,408,1430,2158,4111,,,,,,,,,,,,8,,,,,
,8,,-58,165,-31,-126,,,,,,,,,,,,4,,,,,
,161,1,-447,-1183,-1932,-3174,,,,,,,,,,,,-5,,,,,
,-489,-11,-1722,-5369,-8438,-15161,,,,,,,,,,,,-4,,,,,
,34,11,-418,-1507,-2253,-4410,,,,,,,,,,,,8,,,,,
,723,5,-49,14,-51,-296,,,,,,,,,,,,-8,,,,,
,2043,-5,404,1392,2035,3341,,,,,,,,,,,,-3,,,,,
,-2554,-18,1803,5293,8517,15471,,,,,,,,,,,,8,,,,,
,163,19,509,1309,2239,4609,,,,,,,,,,,,,,,,,
,-378,-12,5,-112,-53,41,,,,,,,,,,,,-10,,,,,
,74,12,-500,-1255,-2063,-3723,,,,,,,,,,,,4,,,,,
,22,-14,-1853,-5079,-8430,-15364,,,,,,,,,,,,6,,,,,
,88,2,-413,-1326,-2194,-4336,,,,,,,,,,,,10,,,,,
,-84,-1,58,-111,24,212,,,,,,,,,,,,-14,,,,,
,-25,1,472,1107,2052,3521,,,,,,,,,,,,-3,,,,,
,87,10,1752,5276,8436,15079,,,,,,,,,,,,1,,,,,
,-136,,404,1548,2115,4223,,,,,,,,,,,,5,,,,,
,62,-30,8,50,54,123,,,,,,,,,,,,-10,,,,,
,172,20,-402,-1353,-1983,-3196,,,,,,,,,,,,5,,,,,
,-107,,-1769,-5341,-8448,-15174,,,,,,,,,,,,-4,,,,,
,480,-1,-481,-1392,-2287,-4763,,,,,,,,,,,,5,,,,,
,-649,,-54,140,-36,-120,,,,,,,,,,,,-3,,,,,
,756,-14,438,1289,2114,3552,,,,,,,,,,,,2,,,,,
,-741,-6,1861,5129,8461,15425,,,,,,,,,,,,5,,,,,
,190,19,488,1330,2213,4587,,,,,,,,,,,,12,,,,,
,276,2,-38,3,-23,-231,,,,,,,,,,,,-11,,,,,
,-328,,-518,-1128,-2083,-3610,,,,,,,,,,,,-3,,,,,
,128,-20,-1781,-5160,-8360,-15128,,,,,,,,,,,,-2,,,,,
,1457,-1,-393,-1506,-2270,-4382,,,,,,,,,,,,6,,,,,
,-1744,12,45,-107,11,135,,,,,,,,,,,,3,,,,,
,381,8,417,1237,2070,3255,,,,,,,,,,,,-7,,,,,
,-173,-20,1740,5374,8393,15114,,,,,,,,,,,,-3,,,,,
,-28,-13,448,1487,2232,4527,,,,,,,,,,,,5,,,,,
,11,2,44,-77,36,227,,,,,,,,,,,,-9,,,,,
,-76,,-438,-1382,-2065,-3369,,,,,,,,,,,,3,,,,,
,130,,-1820,-5237,-8418,-15463,,,,,,,,,,,,1,,,,,
,179,3,-474,-1262,-2347,-4725,,,,,,,,,,,,10,,,,,
,-499,13,-7,95,61,146,,,,,,,,,,,,-7,,,,,
,140,-15,505,1131,2109,3665,,,,,,,,,,,,-4,,,,,
,201,,1827,5110,8410,15334,,,,,,,,,,,,-3,,,,,
,-141,,413,1410,2225,4244,,,,,,,,,,,,4,,,,,
,53,10,-53,130,-49,-151,,,,,,,,,,,,2,,,,,
,-113,1,-464,-1127,-1946,-3263,,,,,,,,,,,,3,,,,,
,4379,-20,-1751,-5369,-8455,-15188,,,,,,,,,,,,-13,,,,,
,-3882,25,-397,-1520,-2260,-4347,,,,,,,,,,,,9,,,,,
,-425,-5,-10,10,-11,-200,,,,,,,,,,,,9,,,,,
,-82,-11,372,1365,2033,3294,,,,,,,,,,,,-8,,,,,
,-4,10,1793,5323,8485,15408,,,,,,,,,,,,-2,,,,,
,633,-1,486,1303,2198,4514,,,,,,,,,,,,-8,,,,,
,-476,-9,40,-112,12,169,,,,,,,,,,,,7,,,,,
,-6,,-459,-1266,-2058,-3636,,,,,,,,,,,,4,,,,,
,-135,11,-1853,-5126,-8464,-15452,,,,,,,,,,,,-5,,,,,
,2239,,-449,-1280,-2205,-4373,,,,,,,,,,,,7,,,,,
,-2192,,52,-99,15,169,,,,,,,,,,,,1,,,,,
,1646,,489,1106,2055,3579,,,,,,,,,,,,7,,,,,
,-1510,4,1756,5232,8459,15159,,,,,,,,,,,,-8,,,,,
,-68,-5,400,1525,2103,4111,,,,,,,,,,,,-2,,,,,
,-132,-10,-13,133,76,116,,,,,,,,,,,,-14,,,,,
,-56,,-405,-1355,-2015,-3231,,,,,,,,,,,,7,,,,,
,117,-23,-1740,-5364,-8447,-15176,,,,,,,,,,,,7,,,,,
,46,23,-493,-1390,-2227,-4610,,,,,,,,,,,,,,,,,
,568,1,-55,129,-57,-180,,,,,,,,,,,,-8,,,,,
,-148,-23,452,1360,2104,3537,,,,,,,,,,,,-2,,,,,
,-283,22,1833,5124,8445,15438,,,,,,,,,,,,2,,,,,
,-210,-1,501,1302,2213,4561,,,,,,,,,,,,5,,,,,
,248,-22,-33,-59,-15,-216,,,,,,,,,,,,-12,,,,,
,-146,21,-535,-1152,-2095,-3668,,,,,,,,,,,,3,,,,,
,68,3,-1792,-5085,-8364,-15124,,,,,,,,,,,,3,,,,,
,-203,-21,-387,-1465,-2202,-4254,,,,,,,,,,,,,,,,,
,155,20,55,-136,-42,71,,,,,,,,,,,,16,,,,,
,-119,-20,427,1215,2076,3343,,,,,,,,,,,,-8,,,,,
,15,,1739,5331,8357,15007,,,,,,,,,,,,-6,,,,,
,-136,1,441,1545,2239,4453,,,,,,,,,,,,10,,,,,
,214,19,44,-83,47,232,,,,,,,,,,,,2,,,,,
,477,-18,-415,-1368,-2010,-3239,,,,,,,,,,,,-15,,,,,
,-185,15,-1819,-5263,-8419,-15441,,,,,,,,,,,,6,,,,,
,-381,-16,-502,-1309,-2324,-4692,,,,,,,,,,,,14,,,,,
,-110,-13,-15,133,12,15,,,,,,,,,,,,-18,,,,,
,-24,-1,503,1156,2100,3594,,,,,,,,,,,,3,,,,,
,2426,15,1847,5126,8438,15436,,,,,,,,,,,,,,,,,
,-2286,11,422,1370,2193,4290,,,,,,,,,,,,-2,,,,,
,76,-26,-61,100,-59,-236,,,,,,,,,,,,5,,,,,
,22,13,-480,-1087,-1965,-3269,,,,,,,,,,,,-2,,,,,
,-273,-10,-1755,-5335,-8432,-15141,,,,,,,,,,,,,,,,,
,2254,-1,-393,-1525,-2283,-4372,,,,,,,,,,,,11,,,,,
,-2104,16,-2,-19,36,-82,,,,,,,,,,,,-15,,,,,
,-13,-4,387,1325,2025,3190,,,,,,,,,,,,4,,,,,
,620,1,1769,5355,8478,15302,,,,,,,,,,,,1,,,,,
,-571,-11,489,1338,2228,4631,,,,,,,,,,,,-2,,,,,
,-104,-3,58,-102,9,179,,,,,,,,,,,,2,,,,,
,124,1,-468,-1293,-2055,-3549,,,,,,,,,,,,,,,,,
,-159,1,-1851,-5137,-8452,-15500,,,,,,,,,,,,-2,,,,,
,-6,,-465,-1285,-2265,-4498,,,,,,,,,,,,4,,,,,
,93,10,30,-51,54,237,,,,,,,,,,,,11,,,,,
,97,-22,509,1101,2026,3540,,,,,,,,,,,,4,,,,,
,9,10,1784,5196,8429,15163,,,,,,,,,,,,-14,,,,,
,19,1,391,1501,2155,4175,,,,,,,,,,,,-7,,,,,
,-143,1,-20,153,55,76,,,,,,,,,,,,,,,,,
,44,-1,-417,-1314,-1995,-3238,,,,,,,,,,,,11,,,,,
,4498,-1,-1749,-5347,-8411,-15130,,,,,,,,,,,,-2,,,,,
,-3848,12,-441,-1444,-2268,-4543,,,,,,,,,,,,2,,,,,
,-756,-12,-55,67,-96,-293,,,,,,,,,,,,-7,,,,,
,250,10,420,1384,2133,3505,,,,,,,,,,,,5,,,,,
,124,-9,1832,5166,8470,15445,,,,,,,,,,,,-7,,,,,
,33,-1,495,1310,2196,4574,,,,,,,,,,,,3,,,,,
,-374,1,-10,-60,-12,-124,,,,,,,,,,,,-15,,,,,
,-23,-1,-503,-1172,-2054,-3621,,,,,,,,,,,,4,,,,,
,76,1,-1811,-5059,-8429,-15279,,,,,,,,,,,,10,,,,,
,1305,,-408,-1455,-2220,-4284,,,,,,,,,,,,8,,,,,
,-1143,-23,49,-135,12,142,,,,,,,,,,,,-8,,,,,
,-223,21,443,1181,2069,3382,,,,,,,,,,,,4,,,,,
,90,-18,1728,5311,8381,15049,,,,,,,,,,,,-5,,,,,
,-100,2,424,1560,2208,4356,,,,,,,,,,,,-3,,,,,
,396,19,46,-55,41,211,,,,,,,,,,,,-9,,,,,
,-362,-16,-394,-1355,-2024,-3244,,,,,,,,,,,,8,,,,,
