Packet Number (n), App Timestamp (us),Sensor Timestamp (us),Fp1 (uV),Disabled (uV),F3 (uV),Fz (uV),F4 (uV),Disabled (uV),C3 (uV),Cz (uV),C4 (uV),Disabled (uV),P3 (uV),Pz (uV),P4 (uV),Disabled (uV),Disabled (uV),Ref,AccX (mg),AccY (mg),AccZ (mg),Event A, Event B
,-1449,-16,-2015,,-1171,-1314,-2337,,-759,-764,,,-1311,-1237,-1491,,,5,,,,,
,42,-3,-148,,-17,-17,-196,,63,-10,,,-36,-104,-180,,,3,,,,,
,140,-1,836,,824,792,918,,790,781,,,896,762,749,,,-6,,,,,
,1066,17,3893,,3045,3605,4791,,2593,3013,,,3531,3453,3809,,,-3,,,,,
,-1143,-13,1927,,1063,1408,2384,,669,809,,,1212,1174,1421,,,7,,,,,
,-88,-18,364,,125,225,320,,10,-43,,,153,156,128,,,4,,,,,
,1016,-1,-726,,-658,-771,-846,,-605,-806,,,-605,-657,-676,,,-6,,,,,
,-1020,15,-4143,,-3089,-3819,-4841,,-2637,-3030,,,-3615,-3443,-3646,,,-1,,,,,
,59,-3,-2000,,-1121,-1510,-2420,,-662,-767,,,-1236,-1190,-1367,,,-1,,,,,
,645,3,-495,,-220,-244,-508,,10,-33,,,21,-127,-233,,,4,,,,,
,-135,-1,630,,698,920,791,,660,782,,,759,740,692,,,10,,,,,
,-518,-10,4027,,3117,3784,4916,,2629,3029,,,3558,3429,3832,,,-13,,,,,
,-26,10,2511,,1368,1563,2711,,791,853,,,1301,1221,1618,,,-4,,,,,
,6426,-10,822,,304,259,662,,43,89,,,51,84,216,,,1,,,,,
,-3804,-3,-1091,,-907,-989,-1032,,-811,-822,,,-906,-768,-840,,,8,,,,,
,-262,14,-4295,,-3192,-3736,-4997,,-2718,-3066,,,-3617,-3443,-3823,,,-7,,,,,
,-2389,7,-2062,,-1161,-1476,-2423,,-720,-786,,,-1204,-1206,-1468,,,-5,,,,,
,2510,-5,-365,,-160,-284,-395,,41,25,,,42,-43,-97,,,10,,,,,
,-2300,-13,591,,702,754,766,,800,783,,,890,778,766,,,9,,,,,
,64,-17,4044,,3172,3831,4903,,2732,3025,,,3701,3505,3831,,,-4,,,,,
,-367,26,2238,,1190,1669,2626,,708,830,,,1157,1161,1348,,,-16,,,,,
,858,-32,382,,199,298,560,,-21,91,,,-37,54,112,,,11,,,,,
,-849,22,-547,,-548,-747,-686,,-652,-734,,,-877,-808,-747,,,9,,,,,
,743,1,-4024,,-3090,-3851,-4933,,-2565,-3096,,,-3589,-3481,-3829,,,-10,,,,,
,2106,-2,-2148,,-1227,-1579,-2495,,-762,-855,,,-1315,-1289,-1499,,,-4,,,,,
,-2442,1,-331,,-85,-77,-395,,-26,17,,,-182,-199,-293,,,,,,,,
,-476,-1,661,,743,877,889,,703,794,,,790,771,746,,,13,,,,,
,1815,2,4000,,3083,3690,4942,,2630,3034,,,3605,3459,3825,,,2,,,,,
,-2060,-15,2019,,1099,1317,2402,,696,763,,,1172,1228,1515,,,-5,,,,,
,1516,-6,385,,156,191,423,,35,59,,,204,109,122,,,-3,,,,,
,-1400,4,-597,,-594,-615,-727,,-657,-735,,,-770,-810,-874,,,-8,,,,,
,-82,16,-3620,,-2806,-3460,-4588,,-2467,-2969,,,-3641,-3504,-3783,,,8,,,,,
,85,-33,-2009,,-1118,-1510,-2375,,-642,-774,,,-1148,-1140,-1235,,,-8,,,,,
,1960,16,-404,,-93,-220,-398,,64,46,,,4,-79,-13,,,5,,,,,
,1535,9,843,,868,944,983,,771,819,,,844,836,835,,,10,,,,,
,-2946,-13,4071,,3090,3873,4981,,2541,2989,,,3519,3531,3806,,,-4,,,,,
,-136,-11,1832,,985,1352,2414,,594,718,,,1226,1186,1409,,,-11,,,,,
,2444,12,98,,-50,-82,227,,-33,-17,,,100,69,114,,,-2,,,,,
,-2255,-8,-813,,-785,-986,-946,,-727,-782,,,-865,-830,-838,,,8,,,,,
,-685,8,-4063,,-3087,-3707,-4827,,-2616,-3017,,,-3667,-3495,-3833,,,-5,,,,,
,304,2,-1895,,-1093,-1231,-2239,,-686,-760,,,-1275,-1174,-1434,,,5,,,,,
,759,-12,-277,,-98,-84,-313,,-94,27,,,-143,-91,-153,,,5,,,,,
,-567,10,446,,605,607,675,,643,747,,,846,757,730,,,-6,,,,,
,2140,1,3939,,3004,3566,4754,,2606,2969,,,3676,3507,3878,,,3,,,,,
,900,2,1889,,986,1328,2327,,642,751,,,1261,1262,1511,,,-7,,,,,
,-3493,-15,278,,32,182,337,,-13,-26,,,91,112,70,,,-7,,,,,
,2799,13,-806,,-760,-841,-878,,-608,-779,,,-697,-720,-851,,,12,,,,,
,-401,2,-4101,,-3002,-3762,-4816,,-2506,-3015,,,-3523,-3462,-3822,,,3,,,,,
,-1851,-13,-1734,,-963,-1400,-2228,,-651,-764,,,-1406,-1265,-1429,,,-10,,,,,
,-391,,-320,,-145,-192,-445,,-105,2,,,-285,-190,-257,,,-4,,,,,
,-82,,503,,564,783,719,,540,725,,,834,783,661,,,8,,,,,
,460,,3925,,3021,3734,4921,,2533,2997,,,3575,3495,3822,,,-3,,,,,
,-215,,2225,,1190,1395,2474,,737,813,,,1191,1174,1500,,,8,,,,,
,152,,368,,204,111,453,,151,,,,227,104,180,,,-2,,,,,
,1883,18,-440,,-485,-608,-654,,-527,-787,,,-670,-751,-732,,,-7,,,,,
,1934,-40,-3342,,-2734,-3314,-4618,,-2519,-2991,,,-3584,-3410,-3716,,,6,,,,,
,-3516,2,-1758,,-1010,-1257,-2226,,-729,-753,,,-1192,-1100,-1344,,,-6,,,,,
,1820,20,-249,,-172,-134,-253,,-87,21,,,-217,-85,-49,,,3,,,,,
,-1385,-17,1149,,750,788,831,,688,800,,,761,765,746,,,21,,,,,
,-326,-3,4167,,2998,3745,4925,,2526,3000,,,3501,3396,3654,,,-15,,,,,
,1403,20,2193,,1049,1558,2510,,575,773,,,1098,1127,1297,,,-3,,,,,
,-2053,-8,847,,195,264,440,,6,40,,,83,70,50,,,-4,,,,,
,842,-24,-537,,-634,-884,-868,,-654,-784,,,-761,-793,-886,,,-8,,,,,
,-1167,-1,-3684,,-3026,-3764,-4878,,-2645,-3051,,,-3632,-3476,-3768,,,13,,,,,
,560,,-1589,,-974,-1287,-2267,,-675,-801,,,-1285,-1186,-1285,,,12,,,,,
,-365,13,776,,250,327,164,,67,56,,,-184,-113,-16,,,-3,,,,,
,1005,1,1692,,980,1139,1256,,724,865,,,792,778,852,,,-15,,,,,
,-582,-12,4571,,3255,3795,4971,,2717,3084,,,3723,3570,3911,,,-2,,,,,
,120,,2302,,1245,1440,2569,,836,846,,,1312,1149,1439,,,8,,,,,
,372,,599,,223,237,477,,106,13,,,95,24,4,,,2,,,,,
,-805,,-159,,-506,-535,-626,,-649,-764,,,-807,-774,-846,,,-2,,,,,
,110,-1,-3083,,-2623,-3285,-4391,,-2466,-2954,,,-3598,-3466,-3771,,,-6,,,,,
,460,14,-1768,,-959,-1356,-2264,,-672,-760,,,-1309,-1206,-1348,,,8,,,,,
,-527,-5,-403,,-168,-238,-442,,-95,-17,,,-108,-110,-91,,,3,,,,,
,257,-9,1000,,743,871,914,,645,732,,,720,760,756,,,-8,,,,,
,450,12,4294,,3103,3857,4963,,2605,3022,,,3592,3488,3755,,,-7,,,,,
,-377,,1774,,1031,1432,2368,,684,821,,,1339,1218,1412,,,-1,,,,,
,-300,-10,176,,172,93,357,,132,52,,,231,91,82,,,6,,,,,
,222,-1,-825,,-669,-934,-833,,-539,-764,,,-703,-786,-784,,,14,,,,,
,-168,2,-4005,,-2983,-3648,-4750,,-2500,-3012,,,-3650,-3563,-3836,,,-7,,,,,
,3346,-2,-2048,,-1037,-1228,-2342,,-667,-702,,,-1403,-1215,-1447,,,-5,,,,,
,5069,1,-728,,-167,-138,-480,,-97,8,,,-149,-66,-131,,,10,,,,,
,-3522,-23,188,,508,657,816,,459,730,,,766,809,924,,,-7,,,,,
,-3532,5,3418,,2810,3424,4634,,2417,2967,,,3567,3487,3867,,,3,,,,,
,-1756,-2,1240,,866,1181,2210,,604,722,,,1206,1169,1363,,,7,,,,,
,434,-1,40,,41,183,404,,-11,-5,,,49,73,90,,,-11,,,,,
,-290,21,-1516,,-961,-991,-1088,,-710,-805,,,-777,-736,-754,,,-9,,,,,
,4348,-20,-4673,,-3228,-3968,-4989,,-2558,-3060,,,-3554,-3419,-3657,,,5,,,,,
,-3392,17,-1836,,-951,-1443,-2275,,-470,-759,,,-1133,-1184,-1302,,,5,,,,,
,-560,-29,-1221,,-408,-469,-775,,-5,-61,,,10,-66,-157,,,4,,,,,
,493,10,-129,,420,644,521,,626,738,,,783,791,762,,,5,,,,,
,211,1,3982,,3050,3760,4987,,2613,3039,,,3524,3465,3845,,,-5,,,,,
,1437,-13,1587,,970,1195,2286,,650,756,,,1327,1269,1414,,,-7,,,,,
,-1681,27,-502,,-122,-222,94,,-27,-102,,,272,151,98,,,2,,,,,
,-216,-24,-701,,-698,-784,-738,,-706,-841,,,-788,-761,-782,,,11,,,,,
,385,,-4001,,-3098,-3596,-4875,,-2635,-3008,,,-3582,-3400,-3820,,,,,,,,
,-937,,-2308,,-1273,-1555,-2605,,-808,-863,,,-1235,-1192,-1411,,,-14,,,,,
,3192,13,-702,,-291,-387,-550,,-159,-68,,,9,-76,-12,,,9,,,,,
,-3273,-13,632,,749,753,860,,691,805,,,873,786,880,,,6,,,,,
,656,-1,3989,,3162,3821,4950,,2650,3075,,,3593,3485,3830,,,-9,,,,,
,-599,,1950,,1173,1575,2500,,786,800,,,1248,1205,1381,,,-2,,,,,
,192,-1,416,,238,275,443,,117,56,,,84,114,93,,,11,,,,,
,1384,2,-718,,-590,-840,-886,,-567,-716,,,-812,-832,-897,,,-14,,,,,
,-548,11,-4171,,-3116,-3880,-4925,,-2590,-3071,,,-3580,-3480,-3766,,,8,,,,,
,-474,-1,-2085,,-1166,-1529,-2441,,-714,-863,,,-1248,-1187,-1408,,,5,,,,,
,572,4,-606,,-294,-206,-569,,-96,-47,,,-212,-115,-172,,,-11,,,,,
,-1157,-4,415,,461,700,736,,565,742,,,760,798,847,,,1,,,,,
,1027,-33,3834,,2958,3584,4844,,2620,3060,,,3690,3498,3772,,,,,,,,
,-742,22,1862,,1080,1296,2388,,712,819,,,1170,1166,1450,,,-11,,,,,
,-91,-20,487,,273,335,602,,60,45,,,-80,81,149,,,8,,,,,
,182,-2,-625,,-603,-589,-700,,-687,-792,,,-782,-758,-841,,,7,,,,,
,70,24,-4108,,-3014,-3615,-4810,,-2616,-2973,,,-3538,-3425,-3829,,,-9,,,,,
,3537,-1,-2128,,-1082,-1453,-2305,,-761,-770,,,-1322,-1192,-1333,,,-1,,,,,
,-3801,-20,-324,,-65,-225,-382,,-20,-61,,,-21,-116,-143,,,7,,,,,
,790,,734,,730,868,854,,619,808,,,774,751,795,,,1,,,,,
,-581,20,4103,,3091,3881,4973,,2571,3081,,,3510,3461,3820,,,9,,,,,
,191,-2,2110,,1168,1539,2498,,748,831,,,1307,1228,1350,,,6,,,,,
,-359,-19,358,,211,124,388,,52,18,,,125,100,127,,,-13,,,,,
,4097,-11,-928,,-727,-898,-877,,-678,-820,,,-883,-807,-745,,,,,,,,
,-3489,-1,-4113,,-3068,-3706,-4898,,-2540,-3037,,,-3555,-3468,-3794,,,9,,,,,
,-364,,-2001,,-1169,-1425,-2530,,-647,-833,,,-1131,-1154,-1464,,,4,,,,,
,-20,13,-469,,-182,-225,-479,,24,-77,,,83,5,-22,,,-12,,,,,
,40,1,744,,832,854,946,,746,764,,,794,801,968,,,6,,,,,
,-639,-13,3924,,3067,3585,4822,,2602,2988,,,3568,3454,3909,,,-1,,,,,
,748,11,1814,,875,1232,2349,,561,720,,,1182,1194,1348,,,-11,,,,,
,-487,,191,,-87,43,237,,-82,-23,,,129,166,8,,,2,,,,,
,1468,,-778,,-842,-904,-919,,-714,-825,,,-785,-757,-858,,,-5,,,,,
,-1246,-10,-3984,,-3019,-3689,-4805,,-2496,-3003,,,-3610,-3519,-3810,,,14,,,,,
,-219,-1,-1888,,-935,-1411,-2295,,-526,-732,,,-1212,-1242,-1352,,,1,,,,,
,543,1,-328,,-39,-116,-346,,92,10,,,-56,-107,-149,,,-3,,,,,
,-921,,646,,718,946,784,,636,831,,,773,797,766,,,5,,,,,
,614,-17,3978,,3041,3774,4797,,2542,3045,,,3543,3478,3795,,,-3,,,,,
,106,28,1636,,912,1217,2251,,584,749,,,1232,1115,1398,,,-1,,,,,
,2106,-2,426,,171,162,557,,-25,86,,,-55,33,210,,,1,,,,,
,-2509,-9,-600,,-742,-774,-725,,-835,-786,,,-952,-741,-688,,,-5,,,,,
,2809,-21,-4242,,-3241,-3774,-4934,,-2822,-3089,,,-3635,-3469,-3922,,,-15,,,,,
,-2568,21,-1912,,-1130,-1399,-2273,,-784,-814,,,-1253,-1177,-1453,,,10,,,,,
,-321,-1,-396,,-161,-248,-418,,-78,17,,,-150,-82,-45,,,3,,,,,
,3687,-21,410,,564,540,613,,640,779,,,754,755,806,,,-6,,,,,
,-3179,22,3790,,2927,3595,4668,,2549,3020,,,3484,3435,3720,,,6,,,,,
,38,-1,1880,,997,1424,2305,,735,753,,,1214,1176,1297,,,10,,,,,
,-151,-19,355,,98,110,331,,142,-66,,,238,145,180,,,-11,,,,,
,5319,19,-618,,-632,-810,-754,,-582,-770,,,-777,-781,-710,,,2,,,,,
,-3570,,-3958,,-2922,-3718,-4719,,-2409,-2961,,,-3333,-3385,-3702,,,1,,,,,
,-2006,-2,-1822,,-923,-1269,-2188,,-570,-723,,,-1227,-1193,-1306,,,-4,,,,,
,1072,-28,-198,,-15,109,-228,,-80,33,,,-351,-139,-135,,,-6,,,,,
,-1149,,548,,631,790,742,,595,729,,,883,830,741,,,5,,,,,
,-97,12,3940,,2957,3516,4715,,2508,2925,,,3688,3499,3807,,,-8,,,,,
,314,-1,1861,,957,1223,2334,,572,758,,,1162,1137,1404,,,-4,,,,,
,560,,153,,57,119,335,,-69,53,,,21,58,76,,,16,,,,,
,-903,-11,-591,,-558,-593,-692,,-602,-721,,,-825,-802,-894,,,10,,,,,
,533,11,-3600,,-2778,-3469,-4632,,-2342,-2957,,,-3435,-3527,-3924,,,-6,,,,,
,-238,-12,-1823,,-975,-1359,-2314,,-518,-797,,,-1093,-1134,-1339,,,-15,,,,,
,-389,,-540,,-64,-226,-355,,73,-7,,,-112,-81,-49,,,-6,,,,,
,3321,12,795,,938,924,845,,885,848,,,886,769,732,,,15,,,,,
,-1732,-1,4043,,3095,3868,4938,,2569,3059,,,3571,3488,3855,,,-4,,,,,
,-1603,-2,1713,,933,1402,2401,,539,777,,,1180,1208,1441,,,4,,,,,
,4425,3,277,,47,45,381,,-96,-7,,,70,116,219,,,-5,,,,,
,-3870,-5,-788,,-807,-1010,-860,,-772,-806,,,-772,-773,-769,,,3,,,,,
,10605,6,-3943,,-3041,-3652,-4806,,-2648,-2999,,,-3655,-3490,-3852,,,9,,,,,
,-3840,-2,-1798,,-1018,-1193,-2251,,-747,-761,,,-1469,-1252,-1395,,,-5,,,,,
,-3790,-10,-487,,-141,-117,-381,,4,2,,,-182,-118,-117,,,-5,,,,,
,-2402,14,663,,720,766,748,,800,753,,,967,837,820,,,-2,,,,,
,3525,-19,4099,,3197,3724,4935,,2758,3053,,,3731,3543,3870,,,3,,,,,
,-3696,-7,1928,,1087,1408,2445,,741,775,,,1267,1227,1404,,,5,,,,,
,-686,,254,,54,229,430,,-83,-1,,,58,98,107,,,10,,,,,
,1937,8,-735,,-815,-787,-793,,-838,-817,,,-888,-782,-797,,,-10,,,,,
,676,-7,-4130,,-3181,-3839,-4887,,-2688,-3072,,,-3520,-3448,-3800,,,-17,,,,,
,3129,-15,-2259,,-1233,-1664,-2553,,-769,-834,,,-1281,-1189,-1336,,,11,,,,,
,-3766,15,-1050,,-419,-460,-747,,-155,-87,,,-169,-117,-156,,,3,,,,,
,-2049,-5,536,,655,905,952,,656,797,,,816,738,693,,,-11,,,,,
,-102,-4,4697,,3230,3968,5213,,2599,3073,,,3446,3403,3758,,,11,,,,,
,-251,-11,2714,,1299,1520,2537,,738,825,,,1067,1115,1397,,,-7,,,,,
,1640,7,259,,112,30,262,,138,47,,,229,124,177,,,10,,,,,
,-1412,22,-576,,-532,-652,-734,,-559,-729,,,-751,-820,-860,,,,,,,,
,254,-8,-3319,,-2692,-3349,-4621,,-2409,-2989,,,-3464,-3494,-3877,,,7,,,,,
,1064,-1,-1991,,-1092,-1428,-2467,,-581,-789,,,-1073,-1168,-1409,,,-15,,,,,
,-806,10,-454,,-261,-374,-622,,-74,-67,,,-28,-49,-75,,,1,,,,,
,3051,,859,,769,725,829,,645,768,,,591,747,817,,,6,,,,,
,-496,-10,3768,,2961,3575,4669,,2500,3002,,,3470,3452,3771,,,-1,,,,,
,-2073,-4,1675,,926,1371,2231,,557,764,,,1169,1197,1350,,,-2,,,,,
,-21,4,381,,157,280,512,,9,33,,,144,136,130,,,-2,,,,,
,641,2,-778,,-625,-785,-756,,-628,-795,,,-704,-735,-778,,,1,,,,,
,-678,-2,-3861,,-2838,-3675,-4708,,-2424,-2998,,,-3580,-3491,-3750,,,,,,,,
,3194,-18,-1834,,-997,-1291,-2193,,-585,-731,,,-1317,-1258,-1385,,,-4,,,,,
,-3816,17,-358,,-174,-94,-452,,-5,-33,,,-75,-97,-127,,,11,,,,,
,3116,-18,664,,667,802,747,,653,737,,,844,838,747,,,-5,,,,,
,-2874,19,3833,,3002,3638,4841,,2528,3011,,,3541,3435,3795,,,-8,,,,,
,-43,-20,1837,,1078,1344,2445,,695,866,,,1128,1160,1519,,,-5,,,,,
,35,19,385,,219,197,407,,87,62,,,48,65,110,,,13,,,,,
,-850,-44,-648,,-654,-700,-774,,-721,-808,,,-902,-803,-802,,,-2,,,,,
,2623,27,-3961,,-3085,-3618,-4778,,-2702,-3051,,,-3526,-3375,-3710,,,,,,,,
,-2744,2,-2123,,-1179,-1471,-2356,,-758,-821,,,-1230,-1172,-1348,,,10,,,,,
,1082,-3,-432,,-139,-253,-365,,9,-46,,,-107,-140,-180,,,-2,,,,,
,3377,1,575,,605,751,783,,639,769,,,803,795,719,,,4,,,,,
,-3764,-1,3730,,2855,3689,4748,,2448,3048,,,3502,3495,3720,,,-13,,,,,
,-660,-1,1897,,1005,1371,2349,,674,800,,,1254,1213,1381,,,1,,,,,
,275,-8,300,,137,42,326,,111,-10,,,218,125,178,,,3,,,,,
,592,8,-741,,-690,-962,-906,,-579,-785,,,-816,-796,-711,,,-3,,,,,
,728,2,-4044,,-3084,-3771,-4877,,-2622,-3039,,,-3674,-3534,-3826,,,-5,,,,,
,700,-11,-1850,,-1013,-1241,-2205,,-649,-761,,,-1158,-1173,-1379,,,5,,,,,
,-2026,1,-140,,15,75,-182,,27,33,,,-27,-68,-104,,,1,,,,,
,218,-1,696,,728,824,905,,613,755,,,808,805,872,,,4,,,,,
,267,,3804,,3005,3577,4836,,2562,3018,,,3596,3464,3894,,,-1,,,,,
,-78,11,1741,,1047,1328,2319,,737,783,,,1298,1163,1318,,,7,,,,,
,3683,-11,204,,83,147,209,,54,39,,,156,145,47,,,-1,,,,,
,-3848,1,-631,,-723,-774,-859,,-673,-799,,,-808,-719,-793,,,-10,,,,,
,75,,-4001,,-3028,-3780,-4880,,-2520,-3059,,,-3563,-3492,-3849,,,5,,,,,
,-91,,-2138,,-1177,-1614,-2435,,-714,-808,,,-1371,-1250,-1395,,,-1,,,,,
,1776,-37,-430,,-232,-228,-362,,-181,-35,,,-302,-160,-128,,,7,,,,,
,-2225,10,896,,867,1012,905,,689,770,,,801,773,705,,,-8,,,,,
,5746,-13,4171,,3213,3924,4956,,2629,3043,,,3614,3493,3856,,,1,,,,,
,-3553,8,2101,,1185,1498,2582,,699,791,,,1308,1223,1589,,,1,,,,,
,-1541,15,506,,325,195,544,,148,75,,,153,81,206,,,-4,,,,,
,261,-20,-644,,-593,-773,-751,,-574,-721,,,-824,-840,-900,,,-1,,,,,
,530,36,-3997,,-3060,-3614,-4814,,-2574,-2995,,,-3652,-3501,-3895,,,3,,,,,
,-615,1,-1977,,-1163,-1428,-2364,,-696,-758,,,-1301,-1204,-1418,,,,,,,,
,3397,-17,-355,,-180,-242,-437,,-6,14,,,-44,-108,-139,,,7,,,,,
,-3466,-19,613,,713,690,765,,688,795,,,895,727,796,,,-6,,,,,
,-363,5,3961,,3081,3703,4865,,2537,2980,,,3536,3472,3877,,,-5,,,,,
,484,-7,2166,,1171,1584,2515,,655,766,,,1200,1246,1461,,,-5,,,,,
,18,3,494,,148,273,480,,-15,5,,,156,145,201,,,8,,,,,
,180,11,-738,,-751,-885,-873,,-758,-824,,,-753,-745,-664,,,-3,,,,,
,7964,-10,-3934,,-2928,-3753,-4852,,-2485,-3022,,,-3596,-3497,-3784,,,-2,,,,,
,-3823,-2,-1818,,-912,-1308,-2356,,-447,-693,,,-1142,-1180,-1486,,,3,,,,,
,-3577,-1,-349,,-74,-3,-354,,95,20,,,-40,-115,-263,,,6,,,,,
,-871,1,619,,613,828,812,,641,755,,,804,820,755,,,-1,,,,,
,671,-11,3771,,2874,3553,4731,,2562,2995,,,3508,3462,3788,,,-8,,,,,
,48,17,1375,,821,1048,2114,,638,708,,,1250,1177,1431,,,7,,,,,
,404,-5,494,,215,237,529,,46,14,,,112,70,152,,,,,,,,
,-1012,-26,300,,-263,-262,-333,,-654,-740,,,-845,-795,-750,,,5,,,,,
,95,14,-3358,,-2827,-3401,-4650,,-2633,-2992,,,-3648,-3473,-3830,,,-8,,,,,
,429,2,-1970,,-1163,-1507,-2501,,-726,-788,,,-1217,-1161,-1360,,,1,,,,,
,1968,9,-407,,-142,-282,-499,,9,16,,,-104,-95,-52,,,1,,,,,
,-3174,-15,606,,735,773,732,,809,830,,,866,775,737,,,11,,,,,
,-23,5,3685,,2914,3701,4711,,2574,3022,,,3504,3432,3663,,,-8,,,,,
,-122,-22,1574,,911,1322,2261,,642,727,,,1189,1162,1363,,,-9,,,,,
,8617,,441,,144,153,480,,66,6,,,132,144,220,,,8,,,,,
,-3826,-1,-590,,-666,-805,-723,,-607,-761,,,-773,-702,-674,,,5,,,,,
,-3570,19,-4108,,-3051,-3710,-4802,,-2559,-3012,,,-3608,-3479,-3817,,,3,,,,,
,9802,4,-2188,,-1279,-1539,-2541,,-798,-908,,,-1151,-1110,-1425,,,-6,,,,,
,-3577,-19,-359,,-253,-188,-472,,-176,-128,,,-84,-76,-155,,,-12,,,,,
,-3523,-3,617,,678,843,849,,534,823,,,684,803,871,,,3,,,,,
,-3496,40,3962,,3066,3756,5011,,2452,3091,,,3529,3470,3971,,,9,,,,,
,18,-34,2136,,1203,1601,2614,,681,893,,,1294,1195,1450,,,2,,,,,
,-76,-5,262,,154,275,433,,16,70,,,2,19,-24,,,,,,,,
,1538,-1,-667,,-678,-700,-710,,-665,-781,,,-992,-862,-890,,,-4,,,,,
,-1592,4,-4050,,-3053,-3717,-4798,,-2505,-3038,,,-3552,-3479,-3793,,,-5,,,,,
,1850,11,-2365,,-1269,-1687,-2543,,-637,-777,,,-1170,-1180,-1298,,,-1,,,,,
,-2149,-27,-344,,-164,-216,-445,,33,-23,,,-98,-86,-29,,,-3,,,,,
,1164,19,915,,736,875,821,,721,718,,,859,882,855,,,-1,,,,,
,-1003,-6,3924,,2971,3609,4745,,2541,2900,,,3680,3587,3854,,,-3,,,,,
,654,-10,2135,,1221,1407,2435,,780,753,,,1326,1195,1409,,,8,,,,,
,-972,11,392,,180,39,370,,85,-6,,,175,99,177,,,9,,,,,
,382,-14,-672,,-651,-748,-807,,-645,-753,,,-751,-792,-868,,,-7,,,,,
,777,13,-3859,,-2925,-3489,-4793,,-2553,-2933,,,-3564,-3483,-3927,,,-1,,,,,
,-129,4,-1726,,-995,-1225,-2300,,-666,-711,,,-1292,-1234,-1463,,,-2,,,,,
,-698,-2,-285,,-104,-160,-422,,-1,-50,,,-85,-113,-108,,,-7,,,,,
,338,-13,587,,719,687,764,,757,744,,,845,794,849,,,17,,,,,
,6076,11,3933,,3055,3647,4782,,2569,3049,,,3523,3453,3814,,,7,,,,,
,-3718,-27,1919,,1068,1440,2395,,629,809,,,1129,1128,1347,,,-16,,,,,
,-2667,18,358,,131,230,485,,,8,,,38,58,164,,,-5,,,,,
,233,-4,-597,,-629,-824,-830,,-605,-791,,,-708,-735,-829,,,9,,,,,
,3410,3,-4107,,-3079,-3873,-4911,,-2531,-3071,,,-3509,-3458,-3875,,,-2,,,,,
,-2850,-16,-1977,,-1146,-1490,-2402,,-717,-831,,,-1438,-1230,-1379,,,3,,,,,
,3552,-6,-486,,-289,-224,-554,,-163,-47,,,-242,-83,-163,,,-11,,,,,
,-1575,1,470,,541,702,678,,599,735,,,857,828,763,,,-5,,,,,
,-2416,1,4069,,3108,3751,4902,,2681,3097,,,3705,3452,3785,,,17,,,,,
,2592,,1863,,1071,1336,2443,,741,802,,,1190,1140,1452,,,-6,,,,,
,-2816,14,105,,45,9,270,,110,3,,,177,140,130,,,-3,,,,,
,1870,4,-857,,-792,-812,-907,,-765,-814,,,-933,-779,-838,,,10,,,,,
,5083,-18,-3899,,-3018,-3557,-4732,,-2710,-3048,,,-3684,-3512,-3905,,,-8,,,,,
,-3725,-1,-1707,,-1003,-1323,-2209,,-673,-751,,,-1220,-1206,-1400,,,2,,,,,
,-2829,-11,-392,,-165,-255,-345,,-102,-7,,,-144,-95,30,,,-3,,,,,
,-250,28,748,,751,867,868,,560,781,,,749,787,853,,,2,,,,,
,-115,-17,4135,,3066,3825,4874,,2507,3015,,,3621,3531,3830,,,5,,,,,
,289,2,2021,,981,1456,2448,,601,734,,,1208,1239,1478,,,-5,,,,,
,73,-2,296,,99,104,390,,102,1,,,154,89,168,,,4,,,,,
,3147,2,-750,,-647,-886,-861,,-470,-694,,,-727,-813,-844,,,-1,,,,,
,-3076,-2,-4088,,-3033,-3761,-4989,,-2493,-2994,,,-3500,-3501,-3907,,,-11,,,,,
,-108,-10,-2234,,-1227,-1550,-2634,,-707,-865,,,-1247,-1160,-1444,,,-2,,,,,
,-287,10,-393,,-203,-180,-506,,-88,-83,,,-200,-93,-136,,,9,,,,,
,3533,6,675,,716,794,776,,675,737,,,790,753,785,,,6,,,,,
,525,-17,3865,,2964,3556,4815,,2540,2989,,,3604,3510,3925,,,-10,,,,,
,-2512,9,1947,,1022,1365,2454,,588,763,,,1173,1213,1452,,,2,,,,,
,978,19,443,,211,321,502,,17,47,,,116,177,133,,,23,,,,,
,-2349,-25,-650,,-609,-626,-784,,-669,-731,,,-782,-755,-865,,,-5,,,,,
,2281,-19,-3867,,-2900,-3486,-4653,,-2529,-2913,,,-3641,-3503,-3898,,,-12,,,,,
,3698,32,-1856,,-975,-1339,-2212,,-609,-687,,,-1312,-1315,-1460,,,5,,,,,
,-3806,-37,-554,,-184,-249,-481,,-18,-7,,,-160,-146,-169,,,-3,,,,,
,-1375,5,455,,568,752,648,,628,735,,,737,724,632,,,-13,,,,,
,2246,-3,3898,,2984,3741,4887,,2567,3002,,,3598,3485,3739,,,4,,,,,
,-3517,-1,2060,,1085,1366,2453,,712,771,,,1267,1218,1472,,,-1,,,,,
,217,20,389,,156,-14,385,,68,-33,,,218,67,186,,,-2,,,,,
,172,-3,-807,,-785,-901,-852,,-800,-832,,,-851,-760,-707,,,13,,,,,
,-178,4,-4023,,-3075,-3615,-4831,,-2729,-3054,,,-3856,-3516,-3718,,,-6,,,,,
,2387,1,-1903,,-1021,-1257,-2286,,-678,-756,,,-1310,-1229,-1414,,,5,,,,,
,-1773,2,-126,,-17,-115,-386,,91,41,,,21,-85,-125,,,7,,,,,
