Packet Number (n), App Timestamp (us),Sensor Timestamp (us),Fp1 (uV),Disabled (uV),F3 (uV),Fz (uV),F4 (uV),Disabled (uV),C3 (uV),Cz (uV),C4 (uV),Disabled (uV),P3 (uV),Pz (uV),P4 (uV),Disabled (uV),Disabled (uV),Ref,AccX (mg),AccY (mg),AccZ (mg),Event A, Event B
,-182,-13,2312,,1309,1554,2440,,893,815,,,1505,1257,1435,,,11,,,,,
,-446,-1,-431,,-168,-67,17,,-42,-49,,,166,204,199,,,-8,,,,,
,-7,,-779,,-687,-584,-627,,-648,-752,,,-935,-815,-936,,,-8,,,,,
,4279,2,-3022,,-2676,-3383,-4198,,-2408,-2921,,,-3680,-3629,-3911,,,2,,,,,
,-3680,-2,-1493,,-1042,-1491,-2126,,-729,-782,,,-1246,-1259,-1301,,,-6,,,,,
,-487,-8,-756,,-245,-521,-873,,7,-86,,,101,-95,-82,,,12,,,,,
,346,8,378,,558,788,767,,518,795,,,547,789,834,,,3,,,,,
,771,-9,4346,,3021,4107,5207,,2409,3034,,,3639,3639,4057,,,-7,,,,,
,-946,-4,1797,,939,1440,2360,,586,730,,,1439,1264,1598,,,-3,,,,,
,-93,14,144,,123,99,314,,110,51,,,252,90,164,,,-3,,,,,
,1192,-21,-342,,-518,-692,-757,,-584,-737,,,-802,-873,-857,,,2,,,,,
,-970,21,-4147,,-3050,-3873,-4914,,-2520,-3044,,,-3746,-3607,-3894,,,-2,,,,,
,-517,-2,-2028,,-1145,-1445,-2356,,-691,-770,,,-1396,-1279,-1546,,,10,,,,,
,-189,-25,-643,,-309,-259,-560,,-101,-27,,,-124,-114,-215,,,-2,,,,,
,1657,-5,512,,578,573,655,,658,727,,,806,811,823,,,-10,,,,,
,-1163,1,3911,,2972,3619,4671,,2577,2955,,,3944,3696,4100,,,7,,,,,
,-297,-2,2061,,1049,1588,2515,,561,742,,,1294,1274,1542,,,3,,,,,
,391,23,511,,186,446,599,,-80,28,,,-114,137,245,,,-6,,,,,
,151,-2,-764,,-711,-767,-812,,-669,-792,,,-645,-754,-868,,,4,,,,,
,338,-21,-4243,,-2981,-4071,-5053,,-2381,-3019,,,-3416,-3563,-4046,,,2,,,,,
,-208,1,-1926,,-988,-1625,-2563,,-604,-746,,,-1432,-1330,-1585,,,13,,,,,
,636,-2,-537,,-248,-240,-470,,-209,-35,,,-254,-137,-95,,,-5,,,,,
,-1307,2,593,,697,935,858,,583,830,,,634,717,698,,,-6,,,,,
,1244,-12,4075,,3081,3907,4855,,2551,3064,,,3701,3613,3924,,,-3,,,,,
,164,,1816,,905,1396,2463,,600,739,,,1495,1357,1628,,,-10,,,,,
,-786,19,410,,48,123,535,,8,-18,,,298,190,249,,,1,,,,,
,-805,-9,-804,,-617,-849,-935,,-510,-832,,,-643,-770,-779,,,5,,,,,
,1371,-10,-3954,,-2975,-3690,-4940,,-2522,-3019,,,-3685,-3620,-4033,,,5,,,,,
,-648,27,-1842,,-1067,-1423,-2293,,-620,-710,,,-1285,-1258,-1637,,,-3,,,,,
,-231,-20,-750,,-243,-482,-645,,170,-36,,,128,-67,-115,,,13,,,,,
,2964,16,675,,536,720,781,,529,820,,,636,824,1064,,,-15,,,,,
,-1417,-29,4200,,3178,4003,4929,,2504,3094,,,3679,3568,3980,,,-8,,,,,
,-1108,19,1761,,1037,1531,2373,,712,723,,,1674,1357,1596,,,10,,,,,
,-349,10,339,,62,224,588,,-80,-27,,,146,180,354,,,3,,,,,
,-324,-17,-459,,-625,-770,-599,,-681,-818,,,-788,-766,-642,,,5,,,,,
,647,10,-4194,,-3132,-4023,-5066,,-2612,-3048,,,-3585,-3629,-3959,,,-3,,,,,
,-656,-10,-1882,,-1147,-1523,-2511,,-725,-727,,,-1444,-1314,-1631,,,-2,,,,,
,546,-1,-592,,-285,-217,-448,,-148,-83,,,-356,-111,-82,,,-6,,,,,
,-370,2,706,,738,794,728,,705,739,,,1051,865,850,,,6,,,,,
,51,-2,4212,,3204,3854,4810,,2688,3017,,,3863,3648,3902,,,,,,,,
,592,-11,1747,,1036,1419,2440,,705,821,,,1366,1289,1600,,,8,,,,,
,79,5,467,,142,239,525,,38,6,,,-26,60,259,,,-10,,,,,
,-473,2,-646,,-738,-697,-912,,-659,-817,,,-829,-849,-923,,,-1,,,,,
,391,2,-4231,,-3110,-3896,-4908,,-2576,-3048,,,-3690,-3625,-3968,,,1,,,,,
,-233,-18,-1948,,-1092,-1658,-2533,,-585,-746,,,-1335,-1269,-1489,,,4,,,,,
,-207,26,-194,,-136,-222,-384,,-53,63,,,-38,-146,-217,,,,,,,,
,-368,-29,836,,729,914,1100,,507,873,,,705,736,825,,,9,,,,,
,533,19,4125,,3138,4097,4940,,2493,3047,,,3702,3634,3926,,,-13,,,,,
,-414,-1,2226,,1209,1698,2553,,710,766,,,1425,1325,1591,,,-1,,,,,
,549,-16,416,,237,133,481,,185,4,,,293,112,198,,,9,,,,,
,-252,18,-894,,-823,-1032,-970,,-612,-788,,,-595,-848,-1001,,,-10,,,,,
,579,-18,-4134,,-3217,-3972,-4977,,-2748,-3022,,,-3827,-3596,-4030,,,10,,,,,
,-872,,-2052,,-1140,-1569,-2595,,-691,-820,,,-1555,-1255,-1458,,,-4,,,,,
,1357,-4,-440,,-212,-267,-429,,-27,-81,,,-22,-63,-132,,,-12,,,,,
,-1405,2,385,,587,628,793,,698,771,,,834,772,867,,,2,,,,,
,1190,1,4223,,3285,3872,4829,,2795,3102,,,3855,3558,3904,,,1,,,,,
,-450,1,2273,,1305,1637,2477,,775,815,,,1446,1287,1555,,,6,,,,,
,610,-1,481,,148,337,503,,-93,21,,,140,121,76,,,-1,,,,,
,-1055,-4,-685,,-675,-724,-752,,-739,-776,,,-815,-793,-898,,,1,,,,,
,1301,4,-4036,,-3122,-3901,-4834,,-2615,-3019,,,-3671,-3563,-3839,,,-2,,,,,
,-1086,-10,-2101,,-1201,-1763,-2672,,-583,-807,,,-1223,-1285,-1511,,,-3,,,,,
,2690,11,-281,,-117,-204,-388,,-13,-3,,,-241,-164,-186,,,-7,,,,,
,-2626,-27,1119,,847,1229,1283,,619,867,,,678,792,805,,,3,,,,,
,-666,24,3930,,3037,3896,4914,,2523,2969,,,3871,3743,4162,,,9,,,,,
,4,-26,1319,,765,1177,2229,,666,656,,,1658,1362,1587,,,,,,,,
,330,26,-189,,-139,-152,180,,-8,-48,,,201,163,204,,,4,,,,,
,-529,-1,302,,-196,-548,-674,,-432,-741,,,-743,-795,-849,,,1,,,,,
,483,-31,-3213,,-2676,-3507,-4733,,-2395,-2978,,,-3799,-3616,-3983,,,-4,,,,,
,185,32,-2094,,-1135,-1567,-2498,,-675,-780,,,-1274,-1294,-1508,,,7,,,,,
,2140,,-708,,-256,-385,-448,,-135,-29,,,-157,-85,-59,,,-5,,,,,
,-1994,-1,923,,827,812,925,,693,797,,,880,856,887,,,-7,,,,,
,-688,-25,4037,,3196,3953,4753,,2711,3077,,,3952,3665,3911,,,1,,,,,
,442,-6,1697,,1130,1540,2126,,821,789,,,1658,1346,1477,,,8,,,,,
,153,-10,696,,304,375,905,,102,78,,,-8,48,174,,,-5,,,,,
,-189,18,-768,,-769,-810,-560,,-748,-717,,,-943,-879,-773,,,8,,,,,
,14,-8,-4179,,-3125,-4013,-5139,,-2522,-3008,,,-3732,-3637,-3869,,,1,,,,,
,310,,-1968,,-1083,-1540,-2517,,-757,-800,,,-1588,-1301,-1428,,,-11,,,,,
,-466,6,-199,,-77,-88,-472,,-101,-13,,,-135,-96,-429,,,1,,,,,
,402,-16,793,,723,819,722,,690,761,,,963,829,680,,,-10,,,,,
,-659,16,3853,,2990,3740,4902,,2540,3006,,,3682,3608,4105,,,7,,,,,
,-261,-16,1903,,1097,1469,2461,,727,781,,,1464,1241,1544,,,7,,,,,
,902,16,592,,275,322,448,,255,52,,,479,90,-192,,,6,,,,,
,28,-16,-653,,-731,-700,-813,,-750,-844,,,-865,-760,-851,,,-7,,,,,
,-118,,-4177,,-3195,-3907,-4872,,-2715,-3092,,,-3853,-3585,-3728,,,-4,,,,,
,-144,,-1782,,-1018,-1527,-2219,,-597,-726,,,-1495,-1311,-1494,,,-1,,,,,
,-220,-6,-765,,-382,-538,-664,,-7,-104,,,1,-83,-32,,,4,,,,,
,943,-16,437,,534,671,530,,636,715,,,944,804,802,,,5,,,,,
,-1138,4,4010,,3044,3928,4858,,2568,3035,,,3864,3639,3785,,,-2,,,,,
,-315,18,2117,,1191,1570,2434,,809,825,,,1499,1299,1384,,,2,,,,,
,1163,,579,,241,252,563,,123,43,,,175,131,253,,,-6,,,,,
,-177,-1,-709,,-645,-811,-768,,-683,-801,,,-800,-737,-614,,,-4,,,,,
,-725,-4,-4152,,-3032,-3937,-5126,,-2559,-3096,,,-3626,-3587,-3951,,,2,,,,,
,269,-27,-2090,,-1238,-1510,-2399,,-829,-799,,,-1277,-1215,-1489,,,10,,,,,
,-268,13,-188,,-180,-30,-210,,-254,54,,,-224,-75,-23,,,-7,,,,,
,666,1,616,,752,772,844,,742,806,,,801,755,927,,,6,,,,,
,582,-4,4206,,3329,3931,4963,,2859,3108,,,3897,3556,3781,,,-8,,,,,
,-818,-10,1987,,1015,1574,2521,,586,791,,,1404,1365,1548,,,-5,,,,,
,173,1,522,,144,367,638,,-20,-4,,,52,136,99,,,8,,,,,
,389,,-514,,-677,-652,-640,,-778,-816,,,-991,-807,-764,,,-12,,,,,
,-190,13,-3905,,-2902,-3881,-4876,,-2472,-3051,,,-3780,-3671,-3966,,,8,,,,,
,-459,-30,-1948,,-1023,-1599,-2454,,-547,-753,,,-1240,-1314,-1610,,,,,,,,
,61,29,-698,,-292,-334,-576,,-58,-42,,,18,-50,-134,,,5,,,,,
,635,-30,395,,522,799,718,,675,748,,,825,789,754,,,8,,,,,
,-269,-3,4340,,3194,4012,5022,,2585,3062,,,3591,3594,3885,,,4,,,,,
,89,,2260,,1211,1492,2379,,709,770,,,1507,1308,1521,,,-7,,,,,
,473,25,185,,93,1,342,,61,-18,,,221,144,269,,,,,,,,
,-1008,-21,-866,,-825,-917,-998,,-717,-840,,,-726,-734,-777,,,-8,,,,,
,1720,-2,-4080,,-3166,-3797,-4928,,-2688,-3105,,,-3619,-3582,-3965,,,-3,,,,,
,-1780,38,-2465,,-1304,-1692,-2710,,-712,-792,,,-1202,-1249,-1638,,,-4,,,,,
,-149,-53,-884,,-298,-448,-602,,-2,-11,,,-89,-150,-179,,,2,,,,,
,677,30,1337,,1023,1001,1222,,740,823,,,627,747,897,,,7,,,,,
,-152,-30,4839,,3482,4186,5178,,2827,3129,,,3745,3583,3865,,,-4,,,,,
,-525,13,2644,,1462,1979,2828,,895,890,,,1237,1201,1393,,,6,,,,,
,526,2,687,,226,361,622,,140,80,,,327,113,29,,,3,,,,,
,51,-2,-828,,-908,-928,-725,,-849,-807,,,-658,-742,-712,,,-6,,,,,
,439,4,-4065,,-3142,-3917,-4926,,-2722,-3062,,,-3843,-3630,-3803,,,6,,,,,
,-255,3,-1999,,-1139,-1597,-2285,,-693,-766,,,-1400,-1269,-1417,,,-5,,,,,
,306,-16,-469,,-269,-104,-435,,-183,-9,,,-241,-90,-43,,,,,,,,
,-208,13,446,,556,698,651,,543,758,,,905,873,1045,,,-4,,,,,
,-650,-4,4108,,3199,3821,4892,,2822,3038,,,4064,3659,3871,,,-5,,,,,
,467,-28,2165,,1306,1565,2503,,921,841,,,1318,1199,1351,,,7,,,,,
,-153,17,472,,236,328,485,,31,48,,,-231,-7,76,,,-9,,,,,
,-96,1,-740,,-806,-736,-839,,-781,-846,,,-903,-805,-858,,,7,,,,,
,-171,-21,-4209,,-3340,-3998,-4886,,-2817,-3091,,,-3592,-3509,-3774,,,1,,,,,
,2636,4,-1941,,-1112,-1623,-2421,,-653,-753,,,-1283,-1253,-1495,,,6,,,,,
,-2623,18,-432,,-92,-347,-652,,146,-45,,,102,-61,-256,,,-7,,,,,
,24,-14,826,,807,853,888,,752,780,,,921,800,711,,,,,,,,
,756,31,4183,,3127,4079,5012,,2520,3055,,,3575,3553,3899,,,7,,,,,
,-39,-48,2163,,1074,1670,2621,,598,802,,,1318,1283,1640,,,-2,,,,,
,-1298,9,466,,195,216,566,,148,11,,,401,192,342,,,4,,,,,
,567,-9,-854,,-705,-893,-836,,-649,-842,,,-704,-745,-636,,,2,,,,,
,-223,13,-3913,,-3035,-3801,-4789,,-2590,-3042,,,-3838,-3650,-3906,,,-8,,,,,
,411,-13,-1911,,-1112,-1471,-2386,,-694,-766,,,-1400,-1286,-1587,,,,,,,,
,35,9,-180,,-8,-49,-349,,39,60,,,-187,-61,-227,,,-1,,,,,
,-241,-9,809,,745,801,876,,707,764,,,891,863,860,,,3,,,,,
,619,-6,3863,,2974,3698,4769,,2670,2998,,,4031,3649,3955,,,-10,,,,,
,-669,18,2143,,1247,1676,2481,,835,862,,,1356,1205,1528,,,3,,,,,
,688,-12,464,,191,333,680,,30,57,,,192,147,137,,,2,,,,,
,-748,9,-579,,-649,-694,-725,,-702,-802,,,-792,-752,-751,,,-2,,,,,
,322,-27,-3886,,-2923,-3733,-4719,,-2512,-2991,,,-3795,-3648,-3952,,,8,,,,,
,15,-2,-2165,,-1265,-1711,-2416,,-776,-825,,,-1377,-1266,-1322,,,-3,,,,,
,-441,-1,-337,,-233,-208,-428,,-201,-41,,,-293,-179,-160,,,-14,,,,,
,74,21,487,,556,797,602,,629,758,,,991,805,656,,,6,,,,,
,111,-14,3808,,2952,3802,4724,,2673,3033,,,3975,3681,3913,,,7,,,,,
,-72,-6,2185,,1233,1581,2462,,693,799,,,1174,1231,1485,,,4,,,,,
,408,7,477,,283,198,520,,129,50,,,-68,34,135,,,3,,,,,
,9,-16,-672,,-694,-791,-788,,-680,-841,,,-727,-750,-801,,,4,,,,,
,-261,9,-4059,,-3127,-3793,-4872,,-2660,-3081,,,-3617,-3560,-3878,,,-17,,,,,
,-354,7,-1765,,-1037,-1362,-2298,,-598,-711,,,-1475,-1282,-1589,,,2,,,,,
,2232,-5,-346,,-208,-305,-653,,56,-13,,,-16,-58,-154,,,11,,,,,
,-1384,31,445,,673,608,757,,738,757,,,869,810,830,,,-2,,,,,
,-487,-33,3968,,3094,3879,4896,,2556,3026,,,3861,3556,3892,,,2,,,,,
,603,-9,2429,,1296,1851,2653,,653,818,,,1371,1232,1395,,,-8,,,,,
,-341,-1,409,,197,299,500,,95,15,,,150,102,188,,,1,,,,,
,-48,10,-887,,-856,-945,-826,,-779,-822,,,-978,-826,-752,,,11,,,,,
,304,4,-4010,,-3086,-3964,-4964,,-2615,-3080,,,-3675,-3628,-4106,,,-5,,,,,
,-365,-14,-1896,,-1081,-1511,-2351,,-735,-780,,,-1468,-1324,-1586,,,-6,,,,,
,-105,-23,-511,,-237,-176,-569,,-69,-36,,,-117,-100,-170,,,-10,,,,,
,245,24,561,,568,803,856,,550,761,,,791,822,852,,,-2,,,,,
,-251,-21,4194,,3107,3832,5054,,2623,3024,,,3909,3667,4047,,,16,,,,,
,658,13,2220,,1210,1533,2520,,774,794,,,1361,1273,1582,,,2,,,,,
,673,6,160,,147,190,365,,130,37,,,264,136,155,,,2,,,,,
,1458,8,-487,,-564,-582,-692,,-558,-720,,,-689,-855,-1015,,,-10,,,,,
,-2107,-5,-3660,,-2908,-3663,-4661,,-2570,-2962,,,-3793,-3670,-4064,,,-1,,,,,
,-344,-2,-2060,,-1137,-1638,-2415,,-746,-756,,,-1449,-1254,-1300,,,6,,,,,
,-483,-1,-572,,-246,-368,-615,,-63,-67,,,-104,-108,-169,,,3,,,,,
,473,-13,471,,502,735,733,,513,725,,,765,792,847,,,,,,,,
,2086,-18,4243,,3141,4059,4969,,2599,3073,,,3726,3609,3889,,,-3,,,,,
,-2287,32,2234,,1190,1625,2458,,691,801,,,1323,1236,1447,,,-1,,,,,
,-425,-32,504,,197,225,537,,37,62,,,256,134,271,,,-2,,,,,
,282,12,-639,,-650,-885,-735,,-614,-784,,,-739,-792,-667,,,-2,,,,,
,-308,,-4013,,-3043,-3845,-4689,,-2646,-3013,,,-3894,-3663,-3888,,,1,,,,,
,575,-3,-1876,,-1003,-1391,-2371,,-531,-755,,,-1198,-1268,-1664,,,4,,,,,
,-495,4,-287,,-201,-192,-490,,-92,-52,,,-118,-42,-127,,,6,,,,,
,193,-27,875,,775,824,930,,714,783,,,770,798,901,,,-13,,,,,
,14,26,4153,,3159,3825,4913,,2648,3069,,,3897,3607,3995,,,-1,,,,,
,-106,-12,1985,,1041,1525,2419,,566,776,,,1299,1215,1407,,,4,,,,,
,419,-14,399,,109,334,433,,-14,42,,,206,135,-12,,,10,,,,,
,52,13,-470,,-561,-614,-566,,-641,-730,,,-876,-781,-750,,,-1,,,,,
,977,1,-3923,,-2979,-3835,-4842,,-2577,-3039,,,-3700,-3556,-3823,,,-14,,,,,
,-1231,3,-1796,,-999,-1568,-2401,,-591,-751,,,-1292,-1322,-1546,,,5,,,,,
,697,-3,-122,,-19,-167,-219,,57,45,,,-156,-204,-303,,,3,,,,,
,-507,-14,656,,766,918,710,,715,830,,,859,781,655,,,2,,,,,
,217,-8,3647,,3022,3734,4568,,2564,3038,,,3573,3581,3955,,,-6,,,,,
,6996,,1803,,1087,1460,2615,,775,797,,,1501,1314,1649,,,6,,,,,
,-3845,14,1396,,584,540,1210,,224,122,,,172,80,221,,,3,,,,,
,-3292,-9,-133,,-550,-645,-510,,-653,-800,,,-867,-840,-722,,,-4,,,,,
,-484,-2,-3699,,-3021,-3649,-4616,,-2721,-3072,,,-3895,-3564,-3879,,,-6,,,,,
,-333,2,-1926,,-1101,-1539,-2483,,-722,-755,,,-1338,-1257,-1658,,,-3,,,,,
,859,-13,-733,,-248,-358,-480,,8,24,,,14,-101,-236,,,4,,,,,
,-213,11,1018,,802,815,921,,780,794,,,895,825,922,,,-4,,,,,
,196,2,3854,,2934,3723,4758,,2431,3007,,,3609,3594,4045,,,-1,,,,,
,106,-13,2188,,1036,1600,2511,,490,710,,,1315,1278,1500,,,6,,,,,
,-233,-1,554,,128,217,426,,95,-30,,,326,157,37,,,-1,,,,,
,-91,-1,-820,,-653,-957,-929,,-547,-763,,,-708,-775,-872,,,3,,,,,
,-643,10,-4180,,-3097,-4041,-4913,,-2560,-3043,,,-3713,-3652,-3961,,,2,,,,,
,508,-30,-2189,,-1227,-1639,-2539,,-709,-822,,,-1332,-1291,-1509,,,,,,,,
,485,,-333,,-168,-30,-395,,-105,-15,,,-305,-140,-178,,,-10,,,,,
,-863,22,602,,618,793,722,,594,764,,,746,809,864,,,14,,,,,
,531,-22,3984,,3085,3759,4911,,2663,3052,,,3743,3585,4019,,,-9,,,,,
,-445,22,2197,,1295,1551,2479,,843,818,,,1484,1205,1436,,,8,,,,,
,28,-19,408,,190,238,358,,54,4,,,229,70,23,,,-2,,,,,
,484,,-727,,-709,-628,-735,,-830,-763,,,-1092,-853,-897,,,-4,,,,,
,104,-3,-4088,,-3127,-3822,-4975,,-2691,-3012,,,-3738,-3638,-3960,,,-11,,,,,
,-42,4,-2078,,-1160,-1665,-2427,,-576,-740,,,-1201,-1235,-1473,,,8,,,,,
,-206,,-453,,-224,-358,-306,,-80,38,,,-303,-101,-115,,,11,,,,,
,-360,3,637,,573,685,691,,492,719,,,745,836,853,,,-7,,,,,
,52,-4,4008,,3047,3955,4922,,2510,2963,,,3677,3594,3953,,,3,,,,,
,83,-3,2388,,1257,1717,2614,,759,809,,,1397,1255,1490,,,-3,,,,,
,145,4,492,,190,120,339,,111,62,,,250,142,267,,,1,,,,,
,1331,-4,-582,,-454,-773,-643,,-407,-711,,,-640,-853,-1060,,,3,,,,,
,-669,29,-3959,,-2994,-3770,-4706,,-2590,-3028,,,-3787,-3627,-4015,,,-5,,,,,
,-337,-55,-2025,,-1205,-1491,-2510,,-738,-784,,,-1243,-1277,-1544,,,-7,,,,,
,51,-4,-406,,-214,-231,-492,,-69,-14,,,-15,-81,-59,,,13,,,,,
,-199,30,763,,770,823,894,,656,807,,,705,809,965,,,-3,,,,,
,-474,-30,4024,,3082,3711,4769,,2651,3024,,,3781,3657,4036,,,-7,,,,,
,851,3,2069,,1167,1524,2427,,750,771,,,1419,1291,1453,,,-4,,,,,
,-701,17,530,,186,345,533,,-23,22,,,-41,109,86,,,2,,,,,
,-439,-20,-643,,-681,-762,-730,,-710,-771,,,-794,-763,-744,,,4,,,,,
,605,21,-4012,,-3046,-3892,-4725,,-2545,-3004,,,-3588,-3531,-3697,,,-5,,,,,
,437,,-2223,,-1246,-1739,-2481,,-745,-798,,,-1397,-1285,-1372,,,6,,,,,
,-567,-21,-503,,-235,-212,-462,,-156,-32,,,-295,-149,-198,,,-1,,,,,
,258,4,770,,713,957,763,,576,775,,,790,772,584,,,-8,,,,,
,1575,-4,4028,,3026,3866,4877,,2588,3004,,,3858,3665,3931,,,4,,,,,
,-688,4,2075,,1140,1480,2462,,782,809,,,1551,1296,1422,,,7,,,,,
,-780,-13,487,,320,187,402,,189,61,,,160,80,76,,,-2,,,,,
,144,13,-487,,-534,-692,-834,,-613,-775,,,-913,-854,-847,,,2,,,,,
,-584,,-3943,,-3023,-3733,-4688,,-2649,-3029,,,-3935,-3659,-3980,,,-3,,,,,
,-60,-13,-2064,,-1154,-1585,-2472,,-652,-812,,,-1358,-1260,-1447,,,-10,,,,,
,2945,,-270,,-110,-288,-450,,63,-14,,,53,-55,-26,,,11,,,,,
,-2672,9,724,,748,713,811,,613,780,,,887,822,796,,,7,,,,,
,-153,4,3937,,3096,3858,4781,,2548,3045,,,3739,3597,3867,,,1,,,,,
,764,-4,2153,,1168,1756,2495,,689,816,,,1293,1239,1532,,,-11,,,,,
,-749,-28,587,,280,429,681,,183,68,,,282,107,86,,,8,,,,,
,148,-2,-718,,-655,-798,-640,,-606,-787,,,-701,-768,-715,,,2,,,,,
,1718,-23,-4122,,-3078,-3907,-4821,,-2537,-2951,,,-3722,-3638,-3892,,,-3,,,,,
,-2065,45,-2007,,-1143,-1580,-2480,,-646,-746,,,-1471,-1355,-1646,,,3,,,,,
,1853,-1,-312,,-224,-124,-427,,-166,-41,,,-222,-133,-329,,,2,,,,,
,-1923,-43,764,,663,891,888,,510,761,,,623,782,816,,,3,,,,,
,1275,23,4168,,3127,3818,4955,,2643,3001,,,3869,3618,4046,,,13,,,,,
,-1108,6,2025,,1112,1378,2382,,706,725,,,1535,1326,1557,,,-13,,,,,
,261,-3,131,,-36,37,223,,-10,-46,,,430,163,105,,,-15,,,,,
,216,-38,-466,,-584,-569,-659,,-710,-749,,,-1213,-831,-795,,,5,,,,,
,149,35,-3947,,-2957,-3716,-4753,,-2635,-3016,,,-3894,-3565,-4070,,,9,,,,,
,-53,1,-1948,,-1161,-1664,-2289,,-747,-800,,,-1403,-1262,-1521,,,-1,,,,,
,-900,-34,-564,,-231,-411,-520,,15,-55,,,-77,-110,-57,,,-6,,,,,
,780,35,559,,704,739,585,,745,800,,,894,802,789,,,-5,,,,,
,-290,-33,4065,,3063,3883,4953,,2607,3071,,,3753,3602,3857,,,-4,,,,,
,281,-3,2076,,1078,1570,2456,,713,769,,,1357,1249,1451,,,9,,,,,
,94,-2,319,,59,65,407,,-30,-36,,,190,108,128,,,11,,,,,
,-371,40,-601,,-637,-841,-778,,-607,-759,,,-769,-774,-632,,,-13,,,,,
,392,-58,-4071,,-2943,-3768,-4766,,-2498,-2982,,,-3710,-3633,-4054,,,-2,,,,,
,-335,19,-2097,,-1125,-1574,-2496,,-660,-799,,,-1311,-1246,-1605,,,7,,,,,
,-75,,-218,,-190,-139,-291,,-147,-26,,,-308,-141,-17,,,-12,,,,,
,43,1,823,,778,905,850,,733,856,,,768,748,820,,,6,,,,,
,1140,51,3995,,3133,3829,4911,,2660,3065,,,3750,3548,3845,,,8,,,,,
,-744,-70,2095,,1072,1561,2576,,615,761,,,1410,1289,1564,,,-14,,,,,
,1011,19,450,,138,284,413,,-61,5,,,149,195,215,,,9,,,,,
,-1729,1,-715,,-635,-769,-779,,-610,-754,,,-671,-760,-828,,,11,,,,,
,569,-30,-3832,,-2896,-3889,-4879,,-2340,-3028,,,-3479,-3612,-4029,,,-6,,,,,
,380,9,-2051,,-1104,-1701,-2421,,-600,-788,,,-1304,-1244,-1365,,,-2,,,,,
,-604,-6,-247,,-46,-88,-294,,-52,-17,,,-353,-125,-96,,,2,,,,,
,339,-4,909,,778,1017,886,,585,751,,,728,823,718,,,-7,,,,,
,-1040,,4046,,3039,3888,4910,,2534,2992,,,3921,3656,3945,,,2,,,,,
,874,10,2137,,1095,1506,2482,,746,769,,,1411,1262,1450,,,3,,,,,
,314,-10,218,,19,11,379,,-57,-29,,,107,118,101,,,7,,,,,
,-354,-1,-872,,-721,-792,-900,,-754,-765,,,-835,-783,-777,,,-10,,,,,
,174,-1,-4013,,-3058,-3680,-4784,,-2691,-3000,,,-3935,-3614,-3852,,,8,,,,,
,-439,13,-1839,,-1040,-1421,-2409,,-604,-706,,,-1474,-1340,-1556,,,-13,,,,,
,-334,,-257,,24,-209,-250,,87,38,,,-14,-125,-149,,,-5,,,,,
,-17,-11,590,,810,778,863,,788,798,,,888,850,928,,,15,,,,,
,-300,,3935,,3068,3834,4704,,2766,3012,,,4014,3700,3935,,,-7,,,,,
,149,-20,2030,,1020,1593,2320,,682,757,,,1475,1291,1528,,,6,,,,,
,874,-3,550,,194,308,516,,31,40,,,37,41,35,,,-3,,,,,
,-781,20,-757,,-718,-899,-837,,-728,-790,,,-945,-854,-788,,,,,,,,
,720,-18,-4185,,-3144,-4031,-4911,,-2672,-3007,,,-3835,-3607,-3955,,,2,,,,,
,-673,2,-2080,,-1188,-1580,-2443,,-763,-778,,,-1532,-1296,-1587,,,-4,,,,,
,436,18,-445,,-244,-127,-373,,-120,-19,,,-350,-123,-170,,,-5,,,,,
,-377,-19,628,,664,793,788,,613,744,,,887,808,727,,,5,,,,,
,555,-1,3955,,3025,3698,4802,,2551,2984,,,3898,3692,4027,,,-10,,,,,
,-220,-12,1945,,1034,1376,2435,,628,699,,,1388,1300,1723,,,,,,,,
,541,12,472,,125,177,363,,55,-12,,,150,123,111,,,2,,,,,
,318,2,-532,,-703,-710,-815,,-678,-797,,,-757,-810,-1034,,,4,,,,,
,-1276,-1,-3963,,-2946,-3750,-4722,,-2547,-3035,,,-3691,-3609,-3923,,,3,,,,,
,-179,-11,-1852,,-968,-1487,-2210,,-620,-733,,,-1362,-1255,-1368,,,5,,,,,
,509,-1,-511,,-129,-320,-431,,25,2,,,-35,-132,-94,,,3,,,,,
,1647,9,710,,745,847,734,,672,775,,,725,736,760,,,-5,,,,,
,-1658,-9,4206,,3176,4053,4771,,2609,3044,,,3644,3560,3943,,,-3,,,,,
,421,2,1966,,1058,1515,2585,,696,786,,,1503,1250,1377,,,5,,,,,
,-323,-2,509,,280,193,539,,179,99,,,217,46,-2,,,-14,,,,,
,1264,-19,-474,,-545,-821,-691,,-627,-727,,,-972,-834,-780,,,6,,,,,
,-1390,-2,-3911,,-3057,-3828,-4770,,-2668,-3027,,,-3893,-3610,-3955,,,-2,,,,,
,-75,,-2216,,-1393,-1650,-2507,,-858,-842,,,-1292,-1163,-1444,,,2,,,,,
,164,24,-529,,-343,-290,-386,,-216,-51,,,-188,-39,10,,,12,,,,,
,329,-22,648,,650,722,903,,629,800,,,850,827,842,,,-11,,,,,
,5,,3859,,3098,3762,4893,,2637,3043,,,3796,3630,3970,,,12,,,,,
,-161,1,1965,,1160,1575,2454,,855,835,,,1537,1243,1385,,,-7,,,,,
,-291,6,453,,266,326,350,,86,23,,,75,40,50,,,-8,,,,,
,170,-19,-776,,-668,-774,-858,,-738,-808,,,-1003,-857,-745,,,-12,,,,,
