Packet Number (n), App Timestamp (us),Sensor Timestamp (us),Fp1 (uV),Fp2 (uV),F3 (uV),Fz (uV),F4 (uV),T3 (uV),C3 (uV),Cz (uV),C4 (uV),T4 (uV),P3 (uV),Fz (uV),P4 (uV),O1 (uV),O2 (uV),Ref (uV),AccX (mg),AccY (mg),AccZ (mg),Event A,Event B
,110,1,-1780,-5233,-8206,-18277,,,,,,,,,,,,7,,,,,
,445,-23,-465,-1506,-1994,-8738,,,,,,,,,,,,1,,,,,
,3911,16,-27,-193,-445,1168,,,,,,,,,,,,18,,,,,
,-3858,-6,474,1903,3085,9684,,,,,,,,,,,,-8,,,,,
,-676,-15,1853,4573,6816,13961,,,,,,,,,,,,-12,,,,,
,76,,429,1806,3211,3086,,,,,,,,,,,,8,,,,,
,185,-1,-43,-238,62,-4499,,,,,,,,,,,,-4,,,,,
,-114,1,-486,-1243,-2082,-1202,,,,,,,,,,,,-2,,,,,
,-101,1,-1770,-5210,-8707,-12089,,,,,,,,,,,,-3,,,,,
,150,-2,-390,-1274,-2432,-3132,,,,,,,,,,,,,,,,,
,1463,-18,-10,-25,244,-3010,,,,,,,,,,,,,,,,,
,-1421,19,416,1165,2405,-284,,,,,,,,,,,,7,,,,,
,-303,-19,1777,5195,8291,17582,,,,,,,,,,,,1,,,,,
,2706,12,464,1441,1933,7761,,,,,,,,,,,,-2,,,,,
,-2037,-26,34,110,-136,1363,,,,,,,,,,,,2,,,,,
,-352,15,-466,-1252,-1783,-6373,,,,,,,,,,,,-4,,,,,
,32,-8,-1815,-5326,-8136,-19321,,,,,,,,,,,,-6,,,,,
,-281,7,-464,-1413,-2371,-2333,,,,,,,,,,,,1,,,,,
,78,,7,1,-300,3245,,,,,,,,,,,,-1,,,,,
,202,-5,488,1342,1925,4896,,,,,,,,,,,,-5,,,,,
,-163,-35,1798,5214,8687,12315,,,,,,,,,,,,-3,,,,,
,-79,33,423,1340,2540,732,,,,,,,,,,,,10,,,,,
,38,-37,-25,-63,-170,2228,,,,,,,,,,,,8,,,,,
,-73,-12,-444,-1234,-2317,-186,,,,,,,,,,,,-3,,,,,
,80,3,-1742,-5095,-8556,-14033,,,,,,,,,,,,,,,,,
,-48,11,-445,-1384,-1958,-7639,,,,,,,,,,,,-3,,,,,
,571,7,-40,-124,259,-3850,,,,,,,,,,,,-6,,,,,
,-550,-17,424,942,1422,4807,,,,,,,,,,,,12,,,,,
,2042,,1819,6008,9594,21353,,,,,,,,,,,,-9,,,,,
,-1788,-20,476,821,768,3494,,,,,,,,,,,,-3,,,,,
,-265,1,-8,167,588,-2780,,,,,,,,,,,,-2,,,,,
,818,-2,-490,-1261,-1577,-6694,,,,,,,,,,,,5,,,,,
,-753,,-1808,-5336,-8726,-13308,,,,,,,,,,,,9,,,,,
,-126,-10,-414,-1324,-2500,-1228,,,,,,,,,,,,-3,,,,,
,202,-3,23,92,-150,1203,,,,,,,,,,,,2,,,,,
,-150,14,458,1217,2401,250,,,,,,,,,,,,-5,,,,,
,654,-14,1773,5142,8709,11864,,,,,,,,,,,,-5,,,,,
,-668,12,435,1419,2066,7002,,,,,,,,,,,,11,,,,,
,-84,-12,13,17,-306,3137,,,,,,,,,,,,-12,,,,,
,-129,-20,-432,-1167,-2134,-2241,,,,,,,,,,,,6,,,,,
,370,20,-1807,-5264,-8167,-18792,,,,,,,,,,,,3,,,,,
,-84,-31,-473,-1475,-1981,-8027,,,,,,,,,,,,,,,,,
,-32,10,-20,-32,-183,2498,,,,,,,,,,,,-7,,,,,
,-27,1,482,1274,1816,6659,,,,,,,,,,,,12,,,,,
,2123,-14,1826,5328,8345,16635,,,,,,,,,,,,-13,,,,,
,-2277,22,447,1392,2496,1016,,,,,,,,,,,,-5,,,,,
,303,-14,-40,-95,269,-3450,,,,,,,,,,,,5,,,,,
,-91,10,-475,-1263,-2178,-759,,,,,,,,,,,,-2,,,,,
,398,-6,-1764,-5194,-8736,-12332,,,,,,,,,,,,15,,,,,
,-517,-3,-412,-1283,-2391,-3430,,,,,,,,,,,,5,,,,,
,-46,2,-14,-43,282,-3534,,,,,,,,,,,,-5,,,,,
,23,-1,417,1137,2361,169,,,,,,,,,,,,-12,,,,,
,694,11,1778,5189,8225,18126,,,,,,,,,,,,-5,,,,,
,-516,-5,490,1222,1503,6503,,,,,,,,,,,,3,,,,,
,7962,-1,30,893,1399,4040,,,,,,,,,,,,12,,,,,
,-3913,-4,-461,-2077,-3305,-10011,,,,,,,,,,,,-6,,,,,
,-3890,-4,-1834,-5136,-7836,-18128,,,,,,,,,,,,-2,,,,,
,-206,,-469,-1092,-1777,-417,,,,,,,,,,,,1,,,,,
,44,-22,22,-222,-773,2152,,,,,,,,,,,,7,,,,,
,-190,1,490,1272,1852,4207,,,,,,,,,,,,-10,,,,,
,82,-2,1783,5249,8872,12022,,,,,,,,,,,,4,,,,,
,-86,,414,1352,2494,1421,,,,,,,,,,,,2,,,,,
,-22,6,-16,-21,-168,2873,,,,,,,,,,,,2,,,,,
,312,-6,-419,-1231,-2349,-478,,,,,,,,,,,,12,,,,,
,-174,-26,-1767,-5119,-8510,-14517,,,,,,,,,,,,-5,,,,,
,-134,-6,-436,-1413,-1922,-8163,,,,,,,,,,,,-21,,,,,
,26,,-30,-97,207,-3143,,,,,,,,,,,,7,,,,,
,-30,,409,1203,1880,6410,,,,,,,,,,,,14,,,,,
,20,6,1815,5294,8208,18517,,,,,,,,,,,,-10,,,,,
,-5,-6,478,1483,2079,5148,,,,,,,,,,,,-2,,,,,
,293,,3,-20,307,-3718,,,,,,,,,,,,,,,,,
,-191,9,-481,-1311,-1765,-6303,,,,,,,,,,,,1,,,,,
,-160,-28,-1817,-5254,-8637,-12472,,,,,,,,,,,,2,,,,,
,61,10,-406,-1361,-2502,-1537,,,,,,,,,,,,2,,,,,
,-12,-23,28,87,-98,672,,,,,,,,,,,,-2,,,,,
,10,,437,1185,2382,-375,,,,,,,,,,,,-1,,,,,
,-1,3,1756,5150,8678,12618,,,,,,,,,,,,2,,,,,
,-13,-3,432,1408,2032,7565,,,,,,,,,,,,5,,,,,
,324,-10,27,3,-345,2793,,,,,,,,,,,,-8,,,,,
,4572,1,-418,-1313,-2407,-3596,,,,,,,,,,,,-8,,,,,
,-3846,-3,-1810,-4594,-6855,-16619,,,,,,,,,,,,5,,,,,
,-771,4,-467,-2227,-3537,-10215,,,,,,,,,,,,3,,,,,
,-375,-18,-16,369,586,4663,,,,,,,,,,,,-3,,,,,
,319,-1,476,1094,1513,5789,,,,,,,,,,,,3,,,,,
,10,19,1822,5363,8423,16222,,,,,,,,,,,,-3,,,,,
,-71,,440,1410,2583,603,,,,,,,,,,,,-1,,,,,
,-85,-19,-24,-101,205,-2696,,,,,,,,,,,,17,,,,,
,731,-3,-478,-1268,-2226,-252,,,,,,,,,,,,-4,,,,,
,-709,,-1779,-5180,-8690,-12571,,,,,,,,,,,,2,,,,,
,-171,3,-401,-1305,-2353,-3962,,,,,,,,,,,,-4,,,,,
,55,-3,-13,-49,309,-4085,,,,,,,,,,,,-3,,,,,
,-36,-9,426,1148,2317,924,,,,,,,,,,,,6,,,,,
,-29,9,1766,5210,8215,18640,,,,,,,,,,,,-10,,,,,
,216,-9,490,1484,1943,7346,,,,,,,,,,,,-5,,,,,
,107,3,37,119,-46,591,,,,,,,,,,,,6,,,,,
,-300,-25,-485,-1300,-1706,-7581,,,,,,,,,,,,-1,,,,,
,321,8,-1844,-5324,-8231,-17962,,,,,,,,,,,,-4,,,,,
,77,6,-441,-1398,-2487,-1183,,,,,,,,,,,,6,,,,,
,1655,-9,27,30,-263,2790,,,,,,,,,,,,-7,,,,,
,-1991,-6,493,1273,1942,3785,,,,,,,,,,,,5,,,,,
,-149,-7,1786,5294,8972,11601,,,,,,,,,,,,6,,,,,
,98,,393,1295,2329,2012,,,,,,,,,,,,,,,,,
,-8,-19,-16,-52,-274,3141,,,,,,,,,,,,-5,,,,,
,397,50,-423,-1171,-2259,-567,,,,,,,,,,,,1,,,,,
,100,-50,-1762,-5421,-8992,-16068,,,,,,,,,,,,-7,,,,,
,1214,-12,-460,-663,-476,-6000,,,,,,,,,,,,2,,,,,
,-1510,42,-35,-794,-1152,-4702,,,,,,,,,,,,6,,,,,
,-215,-30,429,1396,2266,7451,,,,,,,,,,,,-9,,,,,
,246,-11,1843,5315,8214,18446,,,,,,,,,,,,4,,,,,
,895,16,490,1478,2048,4604,,,,,,,,,,,,7,,,,,
,-1149,-16,-7,-25,426,-4129,,,,,,,,,,,,-8,,,,,
,59,1,-495,-1323,-1827,-5635,,,,,,,,,,,,-7,,,,,
,-124,-1,-1819,-5255,-8695,-12078,,,,,,,,,,,,-4,,,,,
,728,-21,-409,-1311,-2497,-1742,,,,,,,,,,,,16,,,,,
,-140,22,29,54,-67,242,,,,,,,,,,,,-12,,,,,
,-457,-33,450,1191,2427,-774,,,,,,,,,,,,6,,,,,
,-114,,1753,5178,8653,13358,,,,,,,,,,,,7,,,,,
,-105,13,440,1395,1943,7900,,,,,,,,,,,,3,,,,,
,7048,10,34,46,-251,2700,,,,,,,,,,,,-5,,,,,
,-2144,-15,-436,-1174,-2060,-3225,,,,,,,,,,,,4,,,,,
,-1935,-6,-1814,-5368,-8203,-20011,,,,,,,,,,,,6,,,,,
,-1838,-2,-475,-1752,-2646,-7924,,,,,,,,,,,,,,,,,
,6213,17,-20,674,1096,6059,,,,,,,,,,,,-11,,,,,
,-3882,-35,490,1246,1693,5891,,,,,,,,,,,,1,,,,,
,-2914,,1827,5090,7988,15206,,,,,,,,,,,,-6,,,,,
,-463,-4,433,987,1809,-1564,,,,,,,,,,,,-1,,,,,
,225,-9,-38,399,1124,19,,,,,,,,,,,,11,,,,,
,-161,,-466,-1504,-2736,-882,,,,,,,,,,,,-5,,,,,
,7,,-1763,-5092,-8553,-12436,,,,,,,,,,,,6,,,,,
,120,-14,-410,-1352,-2370,-4557,,,,,,,,,,,,,,,,,
,2542,-5,-10,-146,201,-4965,,,,,,,,,,,,2,,,,,
,-2249,-3,410,1694,3315,4030,,,,,,,,,,,,-14,,,,,
,-429,5,1785,4582,6950,16436,,,,,,,,,,,,5,,,,,
,5551,,487,1704,2348,7868,,,,,,,,,,,,,,,,,
,-3660,-13,27,92,9,171,,,,,,,,,,,,-1,,,,,
,1014,44,-488,-1316,-1683,-7872,,,,,,,,,,,,-1,,,,,
,1086,-36,-1838,-5286,-8249,-17176,,,,,,,,,,,,5,,,,,
,1690,,-429,-1423,-2490,-962,,,,,,,,,,,,-2,,,,,
,-3475,5,41,65,-267,2558,,,,,,,,,,,,-1,,,,,
,1984,-5,457,1312,2054,3495,,,,,,,,,,,,4,,,,,
,-2498,-9,1771,5173,8800,11035,,,,,,,,,,,,1,,,,,
,-1800,-17,413,1336,2369,2765,,,,,,,,,,,,-6,,,,,
,6534,3,-13,-31,-255,3494,,,,,,,,,,,,-2,,,,,
,-3911,3,-391,-1170,-2344,-879,,,,,,,,,,,,12,,,,,
,-2126,11,-1780,-5124,-8353,-15273,,,,,,,,,,,,-4,,,,,
,-612,-30,-470,-1474,-1944,-9111,,,,,,,,,,,,-18,,,,,
,151,,-39,-83,148,-1633,,,,,,,,,,,,-4,,,,,
,274,13,455,1214,1833,7035,,,,,,,,,,,,18,,,,,
,-423,-14,1831,5312,8181,18046,,,,,,,,,,,,-2,,,,,
,1736,10,469,1490,2214,4410,,,,,,,,,,,,3,,,,,
,11938,-4,-14,-99,297,-4740,,,,,,,,,,,,7,,,,,
,-3894,-10,-493,-1290,-1835,-4845,,,,,,,,,,,,2,,,,,
,-3900,-15,-1801,-5341,-8861,-12298,,,,,,,,,,,,-7,,,,,
,-3924,-36,-392,-987,-1892,-662,,,,,,,,,,,,2,,,,,
,-627,8,21,-250,-630,-1379,,,,,,,,,,,,-9,,,,,
,-1218,-1,426,1153,2484,-1079,,,,,,,,,,,,5,,,,,
,2616,-5,1755,5488,9185,15144,,,,,,,,,,,,-5,,,,,
,-2154,48,444,1111,1415,7348,,,,,,,,,,,,-1,,,,,
,-222,-46,37,24,-394,2121,,,,,,,,,,,,8,,,,,
,-320,-20,-439,-982,-1655,-2840,,,,,,,,,,,,-3,,,,,
,11,3,-1810,-5408,-8267,-20515,,,,,,,,,,,,2,,,,,
,702,-4,-478,-1442,-2096,-5677,,,,,,,,,,,,-8,,,,,
,-539,,-8,-7,-230,3647,,,,,,,,,,,,4,,,,,
,1326,1,487,1337,1856,6078,,,,,,,,,,,,10,,,,,
,-1048,1,1826,5228,8352,14887,,,,,,,,,,,,-3,,,,,
,-377,-12,417,1463,2779,193,,,,,,,,,,,,-2,,,,,
,-60,-1,-27,-118,-4,-1332,,,,,,,,,,,,-15,,,,,
,-22,12,-463,-1293,-2320,185,,,,,,,,,,,,5,,,,,
,-212,-13,-1763,-5149,-8663,-12881,,,,,,,,,,,,13,,,,,
,300,-21,-411,-1326,-2253,-4932,,,,,,,,,,,,-1,,,,,
,-77,23,-22,-83,362,-4751,,,,,,,,,,,,-16,,,,,
,53,-19,413,1197,2216,2463,,,,,,,,,,,,8,,,,,
,-11,9,1796,5203,8194,19077,,,,,,,,,,,,-1,,,,,
,-10,-21,488,1510,1954,7106,,,,,,,,,,,,8,,,,,
,106,12,16,65,-5,-555,,,,,,,,,,,,11,,,,,
,2281,-14,-487,-1329,-1638,-8121,,,,,,,,,,,,-12,,,,,
,-1939,1,-1828,-5343,-8420,-16606,,,,,,,,,,,,-4,,,,,
,-527,,-455,-1314,-2357,-651,,,,,,,,,,,,6,,,,,
,170,-1,47,122,-151,2832,,,,,,,,,,,,1,,,,,
,-137,-19,473,1131,1811,2293,,,,,,,,,,,,-6,,,,,
,19,6,1754,5233,8957,10998,,,,,,,,,,,,-4,,,,,
,31,-16,429,1063,1763,2512,,,,,,,,,,,,9,,,,,
,628,-3,7,815,1287,6739,,,,,,,,,,,,,,,,,
,-773,14,-421,-1910,-3747,-3734,,,,,,,,,,,,-4,,,,,
,-89,-1,-1764,-4962,-7970,-15374,,,,,,,,,,,,5,,,,,
,264,1,-464,-1465,-1828,-9088,,,,,,,,,,,,-10,,,,,
,-172,-11,-36,-49,70,-705,,,,,,,,,,,,10,,,,,
,4,,450,1214,1818,7187,,,,,,,,,,,,-18,,,,,
,-43,1,1816,5311,8182,17795,,,,,,,,,,,,15,,,,,
,72,-18,468,1474,2266,3682,,,,,,,,,,,,-4,,,,,
,40,-14,-19,-45,406,-4620,,,,,,,,,,,,-8,,,,,
,-155,10,-492,-1331,-2000,-4043,,,,,,,,,,,,8,,,,,
,77,-10,-1804,-5273,-8727,-11787,,,,,,,,,,,,6,,,,,
,12,11,-394,-1267,-2432,-2088,,,,,,,,,,,,-9,,,,,
,84,-11,42,32,-7,-948,,,,,,,,,,,,9,,,,,
,-56,9,418,1187,2524,-1123,,,,,,,,,,,,-8,,,,,
,39,-9,1742,5157,8494,14936,,,,,,,,,,,,4,,,,,
,49,7,453,1373,1906,8171,,,,,,,,,,,,1,,,,,
,729,-8,45,106,-220,2372,,,,,,,,,,,,,,,,,
,-839,-14,-442,-1193,-1962,-4352,,,,,,,,,,,,-11,,,,,
,-114,-15,-1817,-5300,-8036,-20171,,,,,,,,,,,,9,,,,,
,71,-2,-476,-1460,-2216,-4913,,,,,,,,,,,,8,,,,,
,160,10,12,5,-260,3733,,,,,,,,,,,,3,,,,,
,-219,2,480,1309,1810,5764,,,,,,,,,,,,-8,,,,,
,172,-31,1817,5274,8501,14445,,,,,,,,,,,,-2,,,,,
,1624,31,417,1346,2640,-255,,,,,,,,,,,,-8,,,,,
,-1786,-22,-42,-239,-282,-799,,,,,,,,,,,,3,,,,,
,4478,-9,-465,-902,-1680,1211,,,,,,,,,,,,11,,,,,
,-3855,10,-1744,-5190,-8718,-12896,,,,,,,,,,,,-15,,,,,
,750,1,-401,-1665,-2829,-7059,,,,,,,,,,,,16,,,,,
,-1291,-24,-27,269,1029,-3398,,,,,,,,,,,,,,,,,
,-50,2,413,962,1741,2598,,,,,,,,,,,,-3,,,,,
,-26,12,1787,5279,8265,19411,,,,,,,,,,,,-14,,,,,
,215,-11,484,1522,1968,6667,,,,,,,,,,,,2,,,,,
,-91,-2,17,44,121,-1115,,,,,,,,,,,,8,,,,,
,1136,-19,-477,-1316,-1645,-8138,,,,,,,,,,,,-5,,,,,
,-1210,-12,-1827,-5317,-8430,-15488,,,,,,,,,,,,-3,,,,,
,63,13,-432,-1383,-2505,-800,,,,,,,,,,,,14,,,,,
,-77,-12,33,98,-255,2209,,,,,,,,,,,,-9,,,,,
,169,1,474,1287,2150,2240,,,,,,,,,,,,7,,,,,
,-215,,1777,5146,8845,10665,,,,,,,,,,,,4,,,,,
,-89,12,388,1347,2236,4628,,,,,,,,,,,,-9,,,,,
,-36,-18,12,-5,-262,3718,,,,,,,,,,,,-5,,,,,
,206,-17,-422,-1144,-2271,-1283,,,,,,,,,,,,3,,,,,
,234,23,-1784,-5199,-8325,-16731,,,,,,,,,,,,-7,,,,,
,-432,-20,-461,-1473,-1888,-9272,,,,,,,,,,,,4,,,,,
,84,-11,-34,-48,1,200,,,,,,,,,,,,21,,,,,
,-92,-1,447,1207,1826,7241,,,,,,,,,,,,-20,,,,,
,228,1,1829,5327,8191,17603,,,,,,,,,,,,-6,,,,,
,1223,12,478,1475,2315,3005,,,,,,,,,,,,10,,,,,
,-1069,,-33,-73,395,-4699,,,,,,,,,,,,5,,,,,
,1739,-26,-486,-1297,-2029,-3092,,,,,,,,,,,,-2,,,,,
,-1403,4,-1783,-5486,-9117,-12567,,,,,,,,,,,,-2,,,,,
,1321,-7,-398,-710,-1374,-556,,,,,,,,,,,,13,,,,,
,-1750,54,22,-398,-736,-2772,,,,,,,,,,,,-4,,,,,
,8335,-56,415,1179,2503,-1267,,,,,,,,,,,,-20,,,,,
,-3908,,1760,5255,8598,16284,,,,,,,,,,,,8,,,,,
,-3890,-11,444,1359,1812,7903,,,,,,,,,,,,6,,,,,
,743,3,46,128,-130,2238,,,,,,,,,,,,-3,,,,,
,-1577,7,-442,-1350,-2184,-5564,,,,,,,,,,,,3,,,,,
,-24,-10,-1829,-4892,-7279,-18663,,,,,,,,,,,,2,,,,,
,-73,-22,-481,-1812,-2971,-5256,,,,,,,,,,,,-6,,,,,
,172,2,14,48,-128,3912,,,,,,,,,,,,,,,,,
,184,-14,501,1342,1882,5605,,,,,,,,,,,,-4,,,,,
,-374,1,1829,5268,8595,13841,,,,,,,,,,,,7,,,,,
,295,2,405,1345,2558,-180,,,,,,,,,,,,7,,,,,
,-196,-1,-57,-44,-5,676,,,,,,,,,,,,1,,,,,
,27,27,-449,-1260,-2337,115,,,,,,,,,,,,-3,,,,,
,176,-26,-1744,-5108,-8588,-13321,,,,,,,,,,,,-11,,,,,
,1488,-11,-434,-1401,-2165,-6345,,,,,,,,,,,,-2,,,,,
,-1470,-3,-22,-62,385,-4559,,,,,,,,,,,,6,,,,,
,1613,-6,418,1177,2052,4205,,,,,,,,,,,,-16,,,,,
,2112,19,1803,5222,8173,19024,,,,,,,,,,,,12,,,,,
,-1725,24,484,1538,2004,6522,,,,,,,,,,,,-1,,,,,
,-1725,-57,9,-56,-1,-2066,,,,,,,,,,,,-2,,,,,
,70,14,-490,-1128,-1317,-7288,,,,,,,,,,,,10,,,,,
,-478,-10,-1827,-5433,-8742,-15198,,,,,,,,,,,,1,,,,,
,331,10,-429,-1403,-2546,-932,,,,,,,,,,,,-10,,,,,
,-420,-7,44,-68,-555,1032,,,,,,,,,,,,5,,,,,
,2855,-10,468,1965,3612,4537,,,,,,,,,,,,-5,,,,,
,-1595,4,1771,4350,7308,7973,,,,,,,,,,,,5,,,,,
,-1322,-23,405,1660,2668,6230,,,,,,,,,,,,3,,,,,
,6,15,6,160,20,4277,,,,,,,,,,,,-5,,,,,
,102,10,-420,-1376,-2680,-2312,,,,,,,,,,,,11,,,,,
,-164,-11,-1760,-5113,-8099,-17048,,,,,,,,,,,,-3,,,,,
,130,11,-467,-1480,-1885,-9009,,,,,,,,,,,,-3,,,,,
,2357,-29,-58,-52,-44,874,,,,,,,,,,,,3,,,,,
,-2260,16,471,1203,1822,7087,,,,,,,,,,,,-7,,,,,
,-272,-16,1834,5345,8220,17409,,,,,,,,,,,,5,,,,,
,-1,-10,456,1456,2372,2460,,,,,,,,,,,,-6,,,,,
,436,,-36,-101,344,-4489,,,,,,,,,,,,-1,,,,,
,-209,10,-489,-1268,-2037,-2283,,,,,,,,,,,,7,,,,,
,-75,,-1769,-5221,-8707,-11926,,,,,,,,,,,,-1,,,,,
,140,,-388,-1305,-2542,-2771,,,,,,,,,,,,-12,,,,,
,-177,-10,-7,18,227,-2062,,,,,,,,,,,,8,,,,,
,33,-36,424,1153,2437,-907,,,,,,,,,,,,4,,,,,
,503,5,1749,5169,8367,16619,,,,,,,,,,,,3,,,,,
,-421,-4,471,1414,1942,8002,,,,,,,,,,,,-1,,,,,
,-95,3,40,125,-179,1838,,,,,,,,,,,,-10,,,,,
,-11,-4,-452,-1242,-1876,-5665,,,,,,,,,,,,5,,,,,
,-183,,-1834,-5299,-8078,-19745,,,,,,,,,,,,1,,,,,
,275,-13,-465,-1453,-2327,-3324,,,,,,,,,,,,1,,,,,
,268,,25,-11,-303,3459,,,,,,,,,,,,4,,,,,
,274,14,503,1312,1842,5255,,,,,,,,,,,,-1,,,,,
,2189,-10,1803,5112,8368,12394,,,,,,,,,,,,1,,,,,
,-2162,-4,404,1962,3743,2705,,,,,,,,,,,,-12,,,,,
,-545,-17,-33,-771,-1505,-1515,,,,,,,,,,,,4,,,,,
,-97,-1,-438,-850,-1508,1623,,,,,,,,,,,,-2,,,,,
,-79,5,-1751,-5315,-8962,-14283,,,,,,,,,,,,-3,,,,,
,9,-5,-443,-1322,-1953,-6698,,,,,,,,,,,,7,,,,,
,-11,-13,-43,-55,375,-4218,,,,,,,,,,,,3,,,,,
,-62,15,432,1182,1992,4947,,,,,,,,,,,,-4,,,,,
,1430,,1809,5219,8148,18835,,,,,,,,,,,,-8,,,,,
,-1367,-18,489,1514,2003,6178,,,,,,,,,,,,7,,,,,
,-122,-15,15,7,206,-2412,,,,,,,,,,,,12,,,,,
,51,1,-500,-1318,-1686,-7672,,,,,,,,,,,,-5,,,,,
,308,1,-1816,-5247,-8476,-13800,,,,,,,,,,,,-7,,,,,
,-150,3,-431,-1408,-2564,-1179,,,,,,,,,,,,4,,,,,
,39,-4,47,88,-198,1684,,,,,,,,,,,,-14,,,,,
,-134,5,452,1239,2301,1016,,,,,,,,,,,,1,,,,,
,56,-16,1761,5158,8747,11200,,,,,,,,,,,,2,,,,,
,-63,12,420,1384,2145,6177,,,,,,,,,,,,5,,,,,
,386,-32,17,-6,-285,3364,,,,,,,,,,,,-3,,,,,
,-386,22,-429,-1107,-2188,-1679,,,,,,,,,,,,,,,,,
,-195,-17,-1787,-5249,-8222,-18074,,,,,,,,,,,,12,,,,,
,22,-4,-466,-1493,-1920,-8745,,,,,,,,,,,,3,,,,,
,2854,1,-27,-27,-111,1725,,,,,,,,,,,,2,,,,,
,-1583,1,474,1185,1719,6777,,,,,,,,,,,,-9,,,,,
,-752,-1,1818,5411,8365,17115,,,,,,,,,,,,-5,,,,,
,-229,-11,445,1244,2112,1250,,,,,,,,,,,,7,,,,,
,24756,-12,-33,490,1389,-2196,,,,,,,,,,,,4,,,,,
,-3834,13,-476,-1932,-3340,-3714,,,,,,,,,,,,-1,,,,,
,-3897,7,-1763,-5002,-8319,-11447,,,,,,,,,,,,-3,,,,,
,-3931,-24,-410,-1237,-2316,-2575,,,,,,,,,,,,15,,,,,
,-3895,7,-2,-101,36,-3296,,,,,,,,,,,,-14,,,,,
,-3915,,424,1272,2632,-73,,,,,,,,,,,,-10,,,,,
,-3887,2,1765,5160,8272,17210,,,,,,,,,,,,2,,,,,
,-1332,-34,452,1367,1806,7659,,,,,,,,,,,,3,,,,,
,-220,24,59,272,170,2207,,,,,,,,,,,,2,,,,,
,-121,-31,-454,-1500,-2313,-7206,,,,,,,,,,,,-14,,,,,
,185,31,-1837,-5193,-7853,-18992,,,,,,,,,,,,8,,,,,
,-221,,-460,-1419,-2344,-2425,,,,,,,,,,,,11,,,,,
,19,-34,27,-5,-300,3283,,,,,,,,,,,,-1,,,,,
,248,-3,486,1349,1884,4912,,,,,,,,,,,,1,,,,,
,-203,4,1786,5226,8662,12528,,,,,,,,,,,,-2,,,,,
,115,-1,415,1334,2572,566,,,,,,,,,,,,-11,,,,,
,1064,-11,-35,-59,-106,2079,,,,,,,,,,,,7,,,,,
,11,,-434,-1226,-2347,-75,,,,,,,,,,,,-4,,,,,
,-925,7,-1747,-5110,-8590,-13977,,,,,,,,,,,,-5,,,,,
,-195,-11,-443,-1401,-1977,-7543,,,,,,,,,,,,9,,,,,
,-76,-17,-39,-88,309,-3913,,,,,,,,,,,,1,,,,,
,-12,,428,1201,1933,5649,,,,,,,,,,,,7,,,,,
,1548,5,1807,5237,8162,18799,,,,,,,,,,,,-7,,,,,
,1855,-15,489,1484,1963,5685,,,,,,,,,,,,1,,,,,
,-3373,-4,13,61,403,-2844,,,,,,,,,,,,,,,,,
,2350,1,-497,-1608,-2196,-8368,,,,,,,,,,,,-4,,,,,
,-2180,6,-1845,-4474,-7093,-10146,,,,,,,,,,,,1,,,,,
,-154,-1,-396,-2220,-4177,-4389,,,,,,,,,,,,-7,,,,,
,6,-23,39,400,406,2445,,,,,,,,,,,,9,,,,,
,-1,19,452,1220,2356,386,,,,,,,,,,,,6,,,,,
,100,-21,1748,5145,8744,11728,,,,,,,,,,,,1,,,,,
,-181,20,425,1371,2041,6746,,,,,,,,,,,,-4,,,,,
,158,-20,12,18,-256,3248,,,,,,,,,,,,6,,,,,
,-126,17,-423,-1122,-2174,-2049,,,,,,,,,,,,-10,,,,,
,26,-12,-1778,-5230,-8181,-18708,,,,,,,,,,,,1,,,,,
,-220,-16,-476,-1480,-1961,-8223,,,,,,,,,,,,-6,,,,,
,249,7,-27,-39,-145,2391,,,,,,,,,,,,-5,,,,,
,89,-11,484,1247,1838,6706,,,,,,,,,,,,9,,,,,
,-113,6,1821,5320,8250,16714,,,,,,,,,,,,-3,,,,,
,-28,-8,447,1438,2512,1239,,,,,,,,,,,,-2,,,,,
,-131,13,-30,-102,283,-3641,,,,,,,,,,,,2,,,,,
,24,6,-484,-1282,-2196,-950,,,,,,,,,,,,6,,,,,
,263,-2,-1767,-5201,-8702,-12246,,,,,,,,,,,,-9,,,,,
,-168,1,-400,-1278,-2382,-3297,,,,,,,,,,,,12,,,,,
,819,-29,7,-22,277,-3346,,,,,,,,,,,,2,,,,,
,-943,1,413,1133,2366,-108,,,,,,,,,,,,-7,,,,,
,49,18,1760,5195,8279,17979,,,,,,,,,,,,-5,,,,,
,5016,-20,462,1436,1928,7658,,,,,,,,,,,,6,,,,,
,-3819,4,33,96,-180,1139,,,,,,,,,,,,,,,,,
,-279,-7,-462,-1320,-1858,-7255,,,,,,,,,,,,-9,,,,,
,-186,9,-1833,-5239,-8001,-18568,,,,,,,,,,,,-1,,,,,
,1559,-7,-468,-1079,-1797,-793,,,,,,,,,,,,8,,,,,
,-1649,10,31,-480,-1219,1563,,,,,,,,,,,,2,,,,,
,-556,-36,491,1449,2144,4843,,,,,,,,,,,,7,,,,,
,122,-6,1782,5314,8977,12548,,,,,,,,,,,,-5,,,,,
,-204,3,428,1226,2259,618,,,,,,,,,,,,-7,,,,,
,100,-3,-22,31,-61,2897,,,,,,,,,,,,,,,,,
,-119,4,-420,-1223,-2297,-349,,,,,,,,,,,,5,,,,,
,68,-4,-1760,-5143,-8578,-14350,,,,,,,,,,,,1,,,,,
,378,3,-458,-1395,-1926,-8012,,,,,,,,,,,,4,,,,,
