Packet Number (n), App Timestamp (us),Sensor Timestamp (us),Fp1 (uV),Fp2 (uV),F3 (uV),Fz (uV),F4 (uV),T3 (uV),C3 (uV),Cz (uV),C4 (uV),T4 (uV),P3 (uV),Pz (uV),P4 (uV),O1 (uV),O2 (uV),Ref,AccX (mg),AccY (mg),AccZ (mg),Event A, Event B
,-2212,-5,10,-11,7,-14,4,-5,18,-3,2,-3,11,,-2,1,7,-5,,,,,
,-274,-13,-1,-12,-14,-3,-12,3,-17,-5,-5,-10,-1,-19,-15,-12,-5,4,,,,,
,495,12,18,10,3,11,11,19,5,13,6,12,-15,24,-2,20,12,-2,,,,,
,-3,-8,-10,-4,13,8,-20,-14,10,-3,-1,-7,5,12,-7,,-7,-3,,,,,
,240,9,-28,-20,-13,-16,-8,-12,-6,-29,-12,-13,-24,-5,-12,-22,,-1,,,,,
,-613,-30,6,16,3,-3,19,10,1,3,6,13,13,-10,19,11,3,9,,,,,
,819,4,26,21,4,3,21,23,10,23,1,19,28,22,19,13,14,2,,,,,
,-388,-5,-1,-2,-4,,-5,-11,-10,-2,4,-8,,-5,12,-8,-5,5,,,,,
,424,18,2,-7,10,18,6,,3,3,14,11,3,-9,-3,13,8,-4,,,,,
,-265,-17,1,-8,-17,-10,-8,8,-1,-1,-8,-5,-16,-6,-12,1,-28,14,,,,,
,-584,,-9,-5,-7,-5,-16,-14,-10,-10,-7,-26,-10,-1,-12,-11,-4,-8,,,,,
,194,-2,17,8,9,13,16,5,18,24,9,18,20,9,12,4,21,3,,,,,
,2850,-9,-1,8,23,14,18,9,12,-3,10,20,3,12,2,-1,23,1,,,,,
,-1074,11,-29,-12,-23,-31,-28,-24,-32,-21,-18,-22,-32,-22,-30,-25,-39,-20,,,,,
,-405,7,16,14,4,2,5,9,17,16,-1,6,23,11,23,25,21,10,,,,,
,1287,-17,,2,9,9,11,20,13,2,31,7,-1,-3,16,1,2,,,,,,
,-2314,,12,8,4,8,8,8,1,9,9,-6,17,13,-4,18,2,1,,,,,
,3064,14,11,3,-3,3,6,2,2,5,-14,7,1,-4,6,-10,14,11,,,,,
,-515,4,-11,-9,-6,-8,-22,-25,-15,-7,-24,-9,-9,,-8,-9,-16,-15,,,,,
,-2988,-8,-8,-9,9,-19,1,,-3,-15,-5,-3,-17,-2,-10,-1,-9,-2,,,,,
,4118,-9,-2,2,-14,9,-1,3,-5,10,11,-9,-11,-12,8,-7,-5,7,,,,,
,-3549,-6,-9,5,6,4,7,10,4,-3,7,3,4,11,-1,3,10,6,,,,,
,-204,5,-7,-16,-14,-5,-18,-24,-9,-17,-22,-3,8,-20,-19,-4,-4,-1,,,,,
,-591,-19,-8,-9,-11,-9,-2,-7,3,-9,-6,-4,-4,2,-2,-2,-2,-9,,,,,
,5600,19,22,13,31,15,13,38,12,15,30,14,19,26,14,10,9,1,,,,,
,-3440,-19,-2,-3,-5,2,-12,-13,-11,2,-14,-8,-10,-14,-3,,-3,1,,,,,
,-842,10,10,,-3,6,-1,5,18,4,-17,,-5,2,3,-8,-8,4,,,,,
,-135,-22,2,7,-1,-2,-2,-3,,4,16,,5,1,,-7,4,,,,,,
,5620,11,-23,-2,-11,-11,-5,-11,-7,-16,,2,-5,-12,-12,-9,7,-2,,,,,
,-3805,-10,3,-8,-17,-9,-2,-13,-11,-7,-12,-10,-16,7,22,9,-6,-8,,,,,
,-188,14,-3,11,10,4,7,-8,-2,13,2,3,20,4,-2,,-7,1,,,,,
,-2610,-12,-7,-9,14,6,5,11,12,5,-2,6,-9,-1,-8,7,-6,4,,,,,
,3798,14,37,16,15,5,7,17,21,14,17,4,13,6,-7,17,12,-1,,,,,
,-1090,-17,-13,-17,1,-9,-10,-19,-32,-11,-7,-2,-3,-4,-9,-12,-10,-6,,,,,
,-1856,10,-12,4,-6,-22,-2,,2,2,-8,-5,1,6,12,-4,5,6,,,,,
,1731,-27,16,8,8,12,23,25,15,-5,17,11,10,,19,18,18,3,,,,,
,-2618,31,,-5,-6,6,1,-9,-7,-8,-13,-6,-3,-18,-9,-21,-8,4,,,,,
,1925,-32,-16,-23,-23,-9,-16,-17,-8,16,-7,-17,-13,-7,-23,-9,-21,-5,,,,,
,7592,10,-2,13,-3,11,-5,-1,,-9,4,1,-4,-5,1,10,9,6,,,,,
,-2755,9,3,8,9,8,1,6,7,,11,14,2,15,7,-2,15,13,,,,,
,-3642,-1,-5,-3,11,5,5,9,-7,8,-4,-3,1,7,7,14,-18,-13,,,,,
,-1071,-17,4,18,-13,-5,-4,18,-2,-8,,-9,11,-7,4,2,-5,-9,,,,,
,-2037,-13,4,-5,3,3,-6,-9,12,-5,6,8,1,-3,-5,-12,2,7,,,,,
,362,13,-10,-10,2,1,11,-8,-8,-2,-1,,3,,-1,-8,1,-10,,,,,
,-249,-4,9,-4,3,-8,-3,-2,1,7,,-4,-10,6,-4,11,10,-2,,,,,
,614,,-1,-9,-12,-20,-19,-15,-11,-7,-5,3,-15,1,-12,-19,-9,8,,,,,
,3473,-13,11,20,14,21,25,21,10,5,7,11,10,13,16,18,11,-1,,,,,
,-3572,45,11,15,10,18,20,10,5,15,8,,5,-10,12,18,10,-1,,,,,
,1281,-45,-13,-14,-3,-6,-13,-7,17,-4,-3,8,-3,2,,-15,2,-1,,,,,
,706,16,-4,-12,-18,-24,-17,-12,-22,-10,-7,-10,-21,-9,-10,-5,-7,1,,,,,
,3290,-8,-1,-2,-4,-11,10,-6,-6,-4,-5,-1,3,-2,-11,-3,-18,4,,,,,
,-3422,-3,-16,-6,-2,11,-16,-12,4,-17,-9,-10,7,-11,-8,-9,-5,,,,,,
,2869,-14,5,10,17,20,15,22,5,25,13,9,30,23,21,10,17,2,,,,,
,7986,-9,5,10,2,-1,-4,11,-3,-6,11,4,-15,-6,3,-10,-2,1,,,,,
,-3123,18,8,-16,2,-4,-3,-8,-4,-11,-13,-12,-13,-9,-12,6,-5,,,,,,
,-3631,-28,13,16,15,-2,-2,12,17,7,7,25,5,19,26,18,14,-8,,,,,
,-3705,,-15,-1,-9,6,11,-4,-9,15,-4,-3,-5,,-10,-17,-4,-2,,,,,
,-2811,,-8,-5,-22,-4,3,-20,2,-12,-2,-14,-8,-19,-10,-6,-11,,,,,,
,1958,10,3,-7,-6,-9,-19,-3,10,-7,4,-1,8,-5,-19,8,-6,1,,,,,
,-1667,-9,5,-8,-7,-1,10,3,-18,-4,-15,1,5,10,-6,-2,3,-5,,,,,
,4203,9,-3,12,22,1,-1,10,17,6,13,-3,5,12,21,7,10,1,,,,,
,-982,-10,-7,9,9,11,-4,-7,-5,6,7,2,5,-7,-9,11,-7,5,,,,,
,-3536,10,13,-1,-5,15,5,2,4,5,-2,-2,-6,5,-2,-1,4,8,,,,,
,1126,,6,3,1,-13,-3,3,-3,-3,-5,1,8,4,16,1,-4,-4,,,,,
,2914,-35,2,-5,-14,-11,11,5,1,2,-6,6,1,-9,-2,-12,-2,-11,,,,,
,699,22,-10,-2,,-6,-8,8,-8,-1,-4,1,-14,-5,-1,1,-1,4,,,,,
,-3187,-13,-1,12,17,13,1,3,4,11,2,-1,14,5,5,11,12,11,,,,,
,-1361,13,1,-4,5,-14,13,-6,-10,5,18,10,4,1,,3,-3,,,,,,
,1722,5,6,-6,-13,6,-5,-10,14,-3,-1,3,-1,9,13,-14,14,-11,,,,,
,4479,-27,-10,-3,-12,-15,-14,-10,-6,-19,-11,-21,-21,-13,-16,-2,-21,11,,,,,
,-3271,-8,16,1,15,10,4,16,-3,3,1,3,8,-7,5,5,,1,,,,,
,-3418,59,7,17,7,18,18,14,23,23,19,21,13,20,17,14,18,-1,,,,,
,1407,-46,-26,-18,1,-4,,-13,-5,-20,-9,-3,-9,-13,-12,-19,1,-7,,,,,
,-755,-10,1,-12,-16,-4,-20,-8,-14,-9,-28,-19,-14,-22,-19,-2,-12,17,,,,,
,5902,10,19,27,1,13,12,13,5,9,11,1,12,27,8,11,3,-12,,,,,
,-3746,-13,-15,-2,9,-1,5,-6,14,-1,18,10,6,3,18,8,-6,-7,,,,,
,-3016,20,-4,-1,13,-15,-2,4,-7,2,-13,,1,-11,-14,-5,6,13,,,,,
,1185,-20,10,-2,-2,11,-2,5,2,7,,6,,15,1,-7,-3,1,,,,,
,180,3,-13,-25,-25,-19,-18,-10,-17,-18,-9,-21,-11,-20,-20,-17,-13,-10,,,,,
,-1933,10,2,6,7,3,-8,7,-2,3,8,8,1,10,7,10,9,-6,,,,,
,1174,-31,-7,4,-7,6,9,-6,-3,-3,-6,-8,-1,-4,2,-11,-8,2,,,,,
,10141,,18,5,7,20,24,4,18,10,21,16,8,14,12,16,15,2,,,,,
,-3227,,-10,-12,-13,-26,-10,-15,-11,-7,-8,-24,-8,-4,-8,-11,-2,-7,,,,,
,-475,,,-6,1,-8,4,-4,3,5,-7,2,-6,-18,4,-4,-11,8,,,,,
,12440,18,10,18,12,23,-1,6,-8,8,-4,19,17,20,-9,15,4,-7,,,,,
,-3726,-28,5,1,12,21,12,17,20,9,8,11,11,20,11,14,11,6,,,,,
,-200,-1,7,13,4,-8,,15,2,5,7,-11,-1,-3,10,-9,13,12,,,,,
,-3372,16,-15,1,-2,-18,-7,-19,-15,-24,-2,-13,-13,-19,-8,-4,-15,-6,,,,,
,-3607,14,8,,1,6,-3,-4,13,4,-8,13,,14,2,7,12,3,,,,,
,-3570,-7,-16,-20,-7,-16,-20,-21,-2,-9,,-2,-8,-15,-7,-16,-15,1,,,,,
,-1878,2,-12,5,-13,-12,7,18,-9,5,6,-20,-1,-9,-2,-4,2,-4,,,,,
,-306,-13,16,11,-6,17,5,7,2,7,-1,4,12,7,-9,18,13,-14,,,,,
,1866,-1,6,2,10,19,5,3,3,3,-3,23,1,10,3,-3,-15,,,,,,
,1652,-1,11,-2,16,-2,10,9,5,-4,18,-12,-6,-2,7,4,10,11,,,,,
,-3485,-7,4,-8,-11,-8,-9,-9,-4,2,-5,,5,-1,-2,-3,-10,1,,,,,
,11772,-9,-18,-10,-6,-4,-17,-22,-14,-2,-23,-2,-6,-11,-11,-12,-3,-3,,,,,
,-3586,9,,18,6,8,24,-4,-10,2,8,2,7,1,16,14,10,22,,,,,
,-3440,-44,-10,-1,-14,-12,-26,,-2,-8,12,-8,-13,-14,-12,3,-12,-7,,,,,
,-3720,57,3,-17,7,,-4,-2,5,9,1,3,-4,13,6,-18,-7,-5,,,,,
,8317,-58,-12,-4,6,-8,13,-1,16,-9,-7,-1,6,-6,-12,,7,-10,,,,,
,-975,-11,10,9,-6,-1,5,5,-3,7,-4,8,20,-12,9,10,4,5,,,,,
,-3409,11,13,1,5,13,15,8,9,16,-3,7,-11,17,12,-1,3,-4,,,,,
,-3668,-11,2,5,8,7,3,7,-3,-12,11,-6,-4,-1,-4,,-2,-3,,,,,
,-2808,-1,2,1,-9,-8,-11,7,-14,-11,,-3,6,-5,-8,,-3,14,,,,,
,8768,-9,10,-10,-11,-9,-13,1,-6,-11,-8,,-3,-6,-8,,-8,-3,,,,,
,-3392,18,-15,7,12,18,8,-4,12,13,1,4,6,5,16,21,1,-1,,,,,
,-3065,28,6,4,17,7,2,-15,13,7,,6,-9,2,6,-6,8,-10,,,,,
,9744,-25,4,9,-4,-5,-2,2,-6,4,-3,12,3,3,7,-16,-1,13,,,,,
,-1445,-18,-10,-10,-9,-12,-5,6,-8,-6,7,-3,-8,10,-6,11,10,,,,,,
,-3271,53,-5,1,10,10,7,7,17,2,16,-2,10,2,4,-3,2,-5,,,,,
,-3583,-66,-8,-16,-12,-12,-2,-14,-10,-21,-24,-20,-5,-18,-15,-20,-12,-14,,,,,
,-3698,21,13,3,-5,-9,-5,-9,-17,9,-9,-5,-10,-7,4,-7,-2,4,,,,,
,-1345,-21,7,10,8,4,-1,20,6,12,12,7,17,7,9,16,-7,12,,,,,
,911,1,-10,5,-8,5,8,-4,9,-14,7,2,-13,12,-5,4,4,-8,,,,,
,4907,-12,-25,-18,-12,-7,-20,-26,-3,-13,-24,-13,-21,-14,-22,-21,-5,6,,,,,
,12962,-1,11,6,11,9,-5,13,-5,13,5,7,25,,13,8,5,9,,,,,
,-3000,17,7,,2,1,6,16,3,-1,12,-10,-1,2,-8,10,-6,-10,,,,,
,-3628,-9,5,16,2,-9,7,-7,8,,,12,2,12,8,-6,12,-9,,,,,
,-997,-7,,-9,-12,5,4,-3,-5,-5,-6,-4,-4,-6,1,-7,,7,,,,,
,394,19,-3,10,6,12,5,8,3,14,7,11,5,,-3,8,4,3,,,,,
,-3618,-2,-12,-7,6,-6,-9,6,-27,-6,,,-14,7,-1,2,-10,,,,,,
,-3710,-15,13,24,21,15,9,8,22,8,12,8,4,11,18,11,11,3,,,,,
,-3693,-9,17,-5,-11,-11,,5,4,2,-5,6,6,-1,7,10,9,-2,,,,,
,9208,-12,-17,-24,-15,1,3,-15,5,-2,-18,-14,2,-15,-16,-12,-3,-4,,,,,
,-3757,9,13,10,2,-7,15,3,-4,5,14,-4,1,8,-8,-3,-6,-3,,,,,
,-3516,9,-6,-24,-7,-4,-18,,-6,-9,-10,-13,-6,-11,-9,-12,,,,,,,
,-1966,2,-4,,,-2,-4,-7,3,-8,-11,5,-7,-3,4,4,-5,10,,,,,
,1938,-1,-1,11,-2,2,5,-12,-9,4,8,-5,-1,1,2,-10,-3,2,,,,,
,-2300,-20,8,,8,8,13,8,3,23,17,17,18,16,10,18,13,6,,,,,
,86,-1,-2,9,12,8,-8,,14,-13,10,1,5,7,-1,4,,-7,,,,,
,503,-12,-4,-13,-8,-13,-16,-3,-13,-17,-15,4,2,-13,-8,-10,1,4,,,,,
,3221,17,-6,5,-8,12,2,-3,-1,-6,-12,-6,-12,-3,19,-9,-12,-4,,,,,
,4310,-4,-6,2,-2,-6,3,-6,3,16,,-8,-2,-9,-5,9,-15,-5,,,,,
,-3129,-10,6,-3,1,-11,-3,-2,,,-1,-3,7,-6,-9,1,9,-17,,,,,
,-3378,-1,1,-4,2,4,7,8,-4,-3,2,-3,-12,8,-5,2,2,1,,,,,
,12264,14,-7,2,2,-2,,10,3,12,9,5,10,2,,-3,9,5,,,,,
,-3527,24,11,3,6,-7,2,4,9,4,9,6,3,7,9,4,7,8,,,,,
,-3644,-37,4,-4,7,2,2,-9,-5,-15,-10,-16,-21,-2,3,-6,-2,-9,,,,,
,-3788,-20,-23,-6,-11,-4,-11,-21,-17,1,-4,1,-10,-7,-12,-7,-14,-8,,,,,
,-3417,24,15,10,13,12,-3,25,12,16,12,24,23,13,10,7,15,7,,,,,
,1566,-26,11,-8,-7,,9,1,-11,-12,-16,-1,4,9,-11,12,-6,20,,,,,
,12013,23,10,30,15,19,3,6,18,9,9,3,11,-4,7,6,12,1,,,,,
,-3273,-15,-6,5,-12,-6,3,-5,13,6,4,8,1,-16,13,-5,9,-5,,,,,
,-2920,-18,-2,-16,-5,-13,-10,-5,-5,-18,3,-6,-19,9,-6,-5,-20,-6,,,,,
,-3622,,-13,-20,-7,14,4,-2,,,1,-6,5,-2,-9,-11,-5,-2,,,,,
,1308,12,8,16,18,3,12,6,10,4,7,5,12,18,,17,11,4,,,,,
,-2470,,9,10,4,-3,1,10,-12,11,-9,5,7,2,8,6,-6,-6,,,,,
,2920,-8,-14,-8,-10,-14,-13,-11,-25,-13,-11,-8,-12,-13,-17,-5,-7,6,,,,,
,-3719,-3,-21,-15,-21,-11,-15,-2,-1,-7,-14,-17,-21,-10,3,-15,-4,6,,,,,
,4667,,17,1,,-2,,-10,7,-3,11,-3,-1,4,2,1,8,-20,,,,,
,-3487,,3,5,9,15,10,8,13,3,4,10,20,4,14,3,-4,2,,,,,
,-62,-1,7,14,9,8,10,7,14,26,2,-3,1,,,-1,9,2,,,,,
,10323,3,-8,-6,-6,-12,-4,-7,-24,-11,-1,-4,-13,-7,3,3,-11,-5,,,,,
,-2518,-22,-4,-10,-18,,-21,-8,-10,-15,1,6,-8,-14,-17,-9,-14,11,,,,,
,-3305,9,-5,-7,-6,-6,-1,11,5,4,,2,2,4,-1,-10,7,7,,,,,
,-3586,12,12,16,17,11,21,9,1,10,14,-2,17,16,19,26,8,-3,,,,,
,16617,-21,4,2,20,-14,7,-4,11,6,-12,-8,-9,-1,-17,2,-2,-9,,,,,
,-3543,-9,-12,-4,1,-2,3,-10,4,-9,-8,,-10,-7,5,-13,9,-1,,,,,
,-3758,17,4,-10,-11,3,-1,-13,-6,-7,-1,14,,,4,-1,-12,9,,,,,
,-3841,-22,15,16,,13,6,24,3,10,11,15,18,3,8,19,9,-3,,,,,
,-3823,13,3,-9,18,13,-10,6,6,11,,-4,13,-5,-9,,19,2,,,,,
,-3837,-9,-4,,-9,-3,-2,-7,4,4,3,-13,-4,5,,-3,-6,,,,,,
,-1475,11,-13,-13,-6,-5,-5,-2,-17,-17,-16,-5,-15,4,-3,-4,-15,-10,,,,,
,512,-11,,10,2,-7,1,-5,-4,-10,1,6,6,-4,2,-6,8,-2,,,,,
,2062,,3,-2,-6,-4,7,-1,-2,2,5,4,-12,-6,-16,7,,6,,,,,
,-507,11,1,-3,2,7,-4,-7,11,3,-4,-9,5,-5,10,-15,-15,-3,,,,,
,914,-13,2,-1,-8,,-7,7,-3,-7,-2,-5,-7,-5,4,-7,-8,8,,,,,
,7384,11,12,20,13,5,15,18,22,16,25,13,20,21,12,27,21,1,,,,,
,-3340,-17,-13,3,4,14,-1,5,6,14,1,-6,4,3,-6,-7,10,3,,,,,
,-3606,-6,-9,-9,-19,-27,-14,-21,-32,-17,,-15,-25,-25,-6,-9,-5,1,,,,,
,-2894,5,-16,-15,-3,-9,-8,-7,-1,-8,-10,-6,-8,-5,-7,-6,-13,4,,,,,
,9192,9,5,,-3,9,-3,1,8,-10,-22,12,3,2,2,-4,-10,-2,,,,,
,-3462,-4,7,-1,-3,-17,2,6,-6,-1,6,-1,-4,-3,2,,3,-5,,,,,
,-3668,-10,15,16,15,25,15,3,8,25,13,16,18,10,11,17,12,-6,,,,,
,12538,-19,-4,-10,,-5,-15,-10,-7,-9,,-2,3,13,-13,3,16,8,,,,,
,-3278,13,6,3,1,3,7,5,5,13,4,10,4,11,3,-5,-4,,,,,,
,-3759,,11,5,-2,-10,4,,-4,-5,-2,-7,-12,-16,-8,-13,-12,-8,,,,,
,-3774,-1,-3,-3,9,5,13,5,13,-10,8,-1,3,10,15,10,-3,1,,,,,
,-3798,-16,-15,15,8,6,,4,,-3,-8,4,-4,5,-5,8,,-6,,,,,
,1043,15,8,-7,-17,-3,-10,-25,-17,7,-2,-10,-6,-18,-5,-1,-2,16,,,,,
,-744,1,6,-9,5,9,3,3,14,5,5,9,15,3,20,10,-3,4,,,,,
,-981,-11,3,21,12,10,-2,11,4,-1,-1,,2,10,-2,-9,11,-14,,,,,
,2879,2,-11,-22,-17,-21,-10,5,-11,-22,-11,-30,-9,-7,-15,-7,-1,7,,,,,
,-1962,-5,-6,-7,-5,5,3,-5,-6,6,2,13,10,4,-3,-6,8,13,,,,,
,1389,4,7,19,,-12,4,7,-12,10,-7,8,-9,-15,12,1,-4,-18,,,,,
,-2554,-1,-7,-15,-7,-7,-7,7,13,-8,-3,-4,-19,-13,-12,-2,-15,7,,,,,
,4834,1,-7,-10,16,11,,3,-2,,2,4,14,13,2,3,-4,-2,,,,,
,7252,1,-12,2,-12,-3,-3,-25,5,-6,-12,-14,-13,-1,-6,-2,,-18,,,,,
,-3266,-22,4,8,-2,5,-1,-4,7,-13,1,-8,10,-7,-1,9,-10,12,,,,,
,2171,3,9,18,6,8,10,11,-7,17,15,14,6,6,-2,-10,7,-5,,,,,
,2952,-3,7,-15,1,-7,-2,10,2,2,4,-1,9,10,10,3,18,9,,,,,
,1446,,18,12,15,13,8,18,20,22,14,7,22,10,12,18,15,-3,,,,,
,-3418,-10,-16,-10,-5,-19,-2,-26,-24,-10,-1,-9,-23,-5,-9,-6,-17,-4,,,,,
,-3549,11,-18,-11,-12,5,4,-3,-8,-4,-5,-4,-8,7,-1,-5,-3,4,,,,,
,-3638,-10,13,22,17,13,2,17,20,5,,29,14,3,18,13,16,-3,,,,,
,-2052,-9,,-14,,-5,-6,4,-2,-14,-13,-2,-1,-7,-8,-4,-8,8,,,,,
,-1942,-6,6,3,-1,-2,-6,7,-6,9,-6,-11,2,-8,1,-8,-3,-11,,,,,
,14834,24,-5,-2,13,1,8,-7,9,6,12,-4,-6,9,-6,-4,2,-4,,,,,
,-3491,-10,-7,-3,-7,-11,-4,-17,-8,-10,-6,-8,-9,-1,-8,-8,-14,10,,,,,
,-3662,33,18,10,-3,9,6,7,4,16,13,1,24,10,25,16,3,8,,,,,
,-3520,-22,-4,9,,1,-2,11,2,-8,-12,12,-3,-8,-9,-2,9,-9,,,,,
,2899,-22,2,-6,-12,7,5,-8,8,-3,2,-1,-11,-6,-6,-5,10,2,,,,,
,386,11,7,10,14,3,2,2,-6,12,15,4,1,4,9,12,9,-1,,,,,
,-2916,-13,-13,-9,-11,-14,-12,-10,-11,-19,-6,2,-14,-16,-12,-6,-17,4,,,,,
,15969,2,5,13,5,14,21,18,8,8,5,12,24,17,13,4,-2,,,,,,
,-3255,7,13,-10,-3,-11,-8,-15,,3,-2,-5,-8,-3,-4,-14,-6,-1,,,,,
,-3460,-26,-17,-8,-7,-2,-10,1,1,-14,-18,-15,-6,-11,-10,-3,6,3,,,,,
,-3757,10,-15,,,-6,-25,-1,-18,-4,-4,6,-13,-8,-3,-8,-4,-4,,,,,
,-3167,-10,-1,-26,-5,-19,-11,-21,-10,-7,-13,-25,-6,-13,-18,-11,-3,-7,,,,,
,-2188,,8,14,-16,,6,8,-1,2,10,7,2,5,-2,1,-12,-3,,,,,
,-3564,12,10,17,22,29,35,29,17,13,33,21,6,20,20,30,10,-2,,,,,
,2101,-6,5,,9,-1,-2,-3,10,7,-4,2,2,8,2,3,12,7,,,,,
,-553,4,-7,3,-18,-5,-6,-2,-2,12,-11,-3,12,-4,10,-2,5,8,,,,,
,-2215,-31,-13,-11,-7,-11,-13,-16,-9,-39,-1,-7,-15,-8,-11,-1,-12,-8,,,,,
,231,21,6,4,14,9,7,1,-2,4,-9,-5,5,2,-6,,-5,3,,,,,
,-495,-3,-4,-11,-12,-3,3,-11,-7,14,5,,3,8,1,-6,-1,5,,,,,
,-33,-17,14,13,11,7,8,20,20,16,4,5,15,-2,12,7,8,-7,,,,,
,-141,-1,-12,4,-4,-3,-8,-7,-9,-17,-6,-16,-13,-8,-13,-8,1,1,,,,,
,2310,20,-8,-14,-2,-5,,7,-3,3,8,-4,3,4,7,-5,-9,-7,,,,,
,-2291,-18,,-1,1,3,-10,-12,1,12,-9,19,-10,5,1,-10,-2,,,,,,
,-155,-15,1,9,-3,,8,7,11,-1,15,5,2,1,,28,17,5,,,,,
,38,3,-4,3,2,-5,1,-5,-5,-9,-11,-19,3,-10,-5,-5,,2,,,,,
,1807,,-1,-19,-5,-13,-18,-20,-5,-11,-11,,-10,2,-1,-20,-17,5,,,,,
,-2015,,8,-3,15,33,14,6,-10,-2,5,13,-5,8,2,3,5,-2,,,,,
,441,,-6,-1,-12,-8,-5,16,-5,-10,1,-2,3,-18,-15,-3,-7,-7,,,,,
,276,-2,7,8,12,-4,14,5,8,17,-7,6,16,-2,6,,,2,,,,,
,-138,2,12,6,12,-25,-4,-10,,13,5,-15,-20,9,2,8,5,3,,,,,
,-731,2,-1,-14,1,17,-3,-3,-5,-10,-1,10,6,4,2,-4,-9,3,,,,,
,92,-2,-1,17,-14,17,11,19,13,5,12,21,15,9,8,18,21,3,,,,,
,689,-1,8,5,14,12,10,2,12,3,14,7,18,5,16,8,17,-2,,,,,
,-577,-1,-6,-12,-7,-22,-21,-9,-22,-8,-19,-31,-19,-16,-24,-30,-17,-1,,,,,
,407,2,12,17,3,15,13,3,4,18,-5,1,-1,8,9,11,-7,6,,,,,
,74,,-14,-5,1,-5,-21,-17,9,-10,-2,1,-1,-5,-8,1,1,5,,,,,
,-544,-1,-16,-17,-18,-13,-5,-8,-9,-1,-2,-9,-17,-8,-5,-10,-11,-2,,,,,
,1934,-20,15,12,11,18,19,24,12,14,14,15,22,2,16,13,7,-19,,,,,
,-2012,-9,10,5,4,-8,8,4,4,-20,12,-3,4,13,4,5,-3,-1,,,,,
,369,10,-1,-8,-4,-1,-14,-2,2,6,-17,-3,-15,-6,-11,4,-9,5,,,,,
,650,-11,4,13,-3,-14,7,-1,,9,6,12,6,-1,-3,1,17,,,,,,
,-592,,-16,-17,3,1,4,-6,-10,-13,-4,-6,,-3,,-5,2,,,,,,
,-384,,-16,-2,-6,5,-17,5,-3,-2,1,-3,-9,10,-8,-15,8,12,,,,,
,136,-1,9,9,-9,-2,4,2,6,,3,3,-6,,20,2,-15,-9,,,,,
,181,13,11,12,15,6,4,-8,-9,7,4,-1,23,7,11,15,10,8,,,,,
,372,-13,10,1,7,9,2,10,8,3,-10,11,2,-6,-9,-4,-2,-8,,,,,
,-737,1,1,-24,-15,-5,-6,-9,3,-10,-8,-7,-21,-15,-3,-6,-17,5,,,,,
,213,,-9,3,2,4,13,,-10,2,3,-3,8,18,-2,-2,,-4,,,,,
,-378,,5,16,8,-4,-9,,23,12,15,4,17,-2,20,12,21,4,,,,,
,560,-1,-16,-18,-17,-21,-9,-20,-19,-24,-28,-25,-16,-32,-28,-20,-4,-5,,,,,
,90,1,4,-5,-6,6,5,-3,-2,-4,12,3,-7,13,-5,5,-9,2,,,,,
,-208,,-6,-9,-4,-1,-6,,-3,6,,7,-3,3,-7,-4,-12,-5,,,,,
,436,-2,11,12,-1,3,24,7,-4,5,-3,6,,,,15,8,-11,,,,,
,-563,-29,7,21,26,18,5,21,25,2,17,11,15,29,18,14,20,14,,,,,
,268,11,2,4,-2,-5,-12,2,7,11,2,-9,10,-2,11,-21,-18,-1,,,,,
,-664,-11,-5,8,8,5,3,2,-1,23,3,5,7,-2,-2,-5,4,-3,,,,,
,200,1,-19,-6,3,-3,-4,-4,-14,-22,5,3,-3,-8,-2,8,1,9,,,,,
,289,,13,-4,,13,1,10,1,-3,11,5,3,,12,18,6,-2,,,,,
,-410,-2,-2,-19,-15,-20,4,-20,,-11,-24,-10,-19,-6,-14,-8,-14,-5,,,,,
,664,13,-10,-10,-5,-1,-4,-9,-11,6,-13,-14,-5,-9,-13,-19,-4,9,,,,,
,143,,8,9,-2,-5,-7,13,2,-2,-2,-1,,-3,8,4,22,2,,,,,
,940,-13,8,12,5,6,6,3,1,1,22,3,-1,12,7,2,-1,-9,,,,,
,-1017,-21,,,-7,17,1,8,8,5,-3,-7,7,6,3,-9,3,,,,,,
,-662,1,-13,-9,4,-14,-3,-2,,-10,-6,16,-3,-6,-10,-11,-14,5,,,,,
,-265,4,27,3,11,1,12,6,-1,8,6,15,14,4,3,16,10,-1,,,,,
,577,18,-9,13,1,6,9,-8,13,20,-4,6,-2,2,-8,17,7,-4,,,,,
,278,-21,-27,-12,-9,-4,-26,-14,-10,-19,-8,-11,-2,-2,-13,-5,5,-5,,,,,
,-8,,11,7,5,-7,3,3,-10,13,5,-10,-8,8,5,-10,-11,10,,,,,
,-59,-10,21,-9,-16,3,-3,-10,-3,-19,-12,-2,-15,-18,8,-11,-9,-3,,,,,
,1647,-2,13,-11,8,3,,11,7,10,7,-7,14,10,14,22,11,3,,,,,
,-2264,12,-15,3,3,-7,1,,-2,-9,3,-2,-1,-13,-2,8,,-12,,,,,
,326,-10,-27,,6,2,-13,-1,-5,-13,-1,-1,-9,-10,-8,-6,-10,3,,,,,
,2404,,-8,4,-17,3,-8,4,,9,1,2,-7,10,-6,-25,-6,-7,,,,,
,-2133,5,8,-6,14,3,15,-15,5,10,-9,5,20,3,-8,1,-12,12,,,,,
,-115,5,26,7,7,1,5,6,10,3,11,9,8,2,12,20,5,8,,,,,
